"AGD.tail","life.repro.success"
-0.657349958112788,0
0.489016230542714,4
-0.479582736700739,9
-0.200516758538437,4
-0.318337374250475,5
-0.26911572578189,2
-0.190049747619588,0
-0.285379638431097,10
-0.300516758538437,0
-0.428804385169324,0
-0.791606450682418,19
-0.56911572578189,0
0.308393549317582,18
-0.297403352412776,20
-0.410983769457286,0
-0.97067242884472,0
1.58901623054271,14
0.771195614830676,15
-0.442384802213833,14
-0.381139439763569,29
-1.19896005547561,0
0.0816626257495257,13
-0.45864871486304,7
-0.221450780376135,0
0.239794582074129,10
0.0324409772809403,4
0.00683684625475188,7
1.52932757115528,11
-0.888493044556757,4
-0.109427066394456,6
0.0382378790112989,0
-0.509427066394456,0
-0.312540472520116,0
0.950261592992978,17
0.960728603911828,10
0.341351285136959,27
-0.0230074834389651,12
1.27119561483068,0
-0.951295110069852,25
-0.079582736700739,0
-0.910983769457286,11
-0.207870363331626,13
0.718860560236431,9
0.102596647587223,0
0.789016230542714,0
0.201039944524394,0
-0.242384802213833,8
-0.291606450682418,10
0.0979265383987329,4
-0.27067242884472,14
-0.26755902271906,12
0.269638911767846,1
-0.128804385169324,0
-0.298960055475606,9
-0.418337374250474,0
-0.139271396088173,12
-0.561762120988701,0
0.718860560236431,0
-0.428804385169324,2
0.171195614830677,0
0.450261592992978,18
0.268082208705016,26
-0.398960055475607,3
-0.190049747619588,4
-0.809427066394456,0
-0.47067242884472,19
-0.021450780376135,21
0.13088427421811,0
-0.67067242884472,13
0.148704889930148,9
0.039794582074129,13
-0.731917791294984,24
-0.0423848022138333,1
-0.0722291319075503,9
-0.0408280991510028,0
0.469638911767846,7
-0.248181703944192,3
-0.437714693025343,0
-0.0900497476195877,6
-0.578026033637908,17
-0.00631366026879527,8
-0.503630164664097,17
0.648704889930148,23
-0.47067242884472,20
1.61150695544324,0
1.36072860391183,0
-0.419894077313305,10
0.250261592992978,3
-0.398960055475607,3
0.820417263299261,6
-0.551295110069852,11
1.32041726329926,0
1.60995025238041,20
-0.57067242884472,1
-0.798960055475607,5
-0.17067242884472,0
0.290572933605544,8
-0.551295110069852,0
-0.179582736700739,16
1.35026159299298,4
-1.27802603363791,10
0.12932757115528,9
-0.127247682106493,13
-0.0989600554756067,9
-0.590049747619588,9
0.659171900848997,10
-0.209427066394456,2
-0.240828099151003,10
0.432440977280941,1
-0.319894077313305,0
-0.349738407007022,3
0.159171900848997,8
0.260728603911828,0
-0.228804385169324,7
-0.293163153745248,0
-0.502073461601267,16
0.42777086809245,0
-0.748181703944192,1
0.33088427421811,6
0.648704889930148,0
-0.019894077313305,3
-0.449738407007022,2
-0.130361088232154,3
-0.57067242884472,1
-1.20787036333163,11
0.632440977280941,14
-0.449738407007022,0
-0.109427066394456,17
0.511506955443242,13
0.309950252380412,0
-0.151295110069852,0
-0.378026033637909,32
0.33088427421811,8
0.0533749991186386,10
-0.490049747619588,0
-0.391606450682418,5
-0.139271396088173,0
-0.495846649349946,0
0.0979265383987329,17
-0.148181703944192,0
-0.479582736700739,0
-0.260205417925871,0
0.160728603911827,17
-0.446625000881361,10
0.113063658506073,0
-1.04973840700702,0
0.150261592992978,0
0.42932757115528,9
-0.36911572578189,17
-0.527247682106494,1
-1.15285181313268,9
-1.16755902271906,9
0.441351285136959,10
-0.407870363331626,4
-0.0675590227190594,2
-0.579582736700739,18
0.969638911767846,0
-0.528804385169324,6
-0.852851813132682,3
-0.258648714863041,0
0.0444646912626199,0
-0.937714693025343,7
-0.349738407007022,3
-0.209427066394456,16
-0.788493044556758,18
-0.248181703944192,15
0.418860560236431,0
-0.36755902271906,0
-0.798960055475607,0
-0.109427066394456,0
-0.497403352412777,0
-0.390049747619588,7
1.29948324146156,11
-0.118337374250475,0
0.438237879011299,1
-0.246625000881361,20
-0.112540472520116,0
-0.96911572578189,15
-0.609427066394456,15
-0.198960055475607,0
-0.109427066394456,3
-0.579582736700739,2
-0.56911572578189,12
0.620417263299261,1
-0.190049747619588,0
0.0890162305427142,0
-0.388493044556757,4
-0.652851813132682,0
-0.228804385169324,0
-1.20942706639446,11
0.0324409772809403,0
-0.26911572578189,0
-0.86911572578189,8
-0.0602054179258707,0
1.29948324146156,0
-0.749738407007022,0
-0.260205417925871,0
0.371195614830676,0
-0.410983769457286,15
-0.379582736700739,0
0.360728603911827,0
0.511506955443242,10
-0.0392713960881728,6
-0.918337374250474,0
-1.23036108823215,0
0.13088427421811,3
-0.249738407007022,0
-0.466002319656229,5
0.168082208705016,0
-0.298960055475606,0
-0.190049747619588,0
-0.536157989962512,0
-0.167559022719059,10
0.101039944524393,0
-0.198960055475607,2
-0.0691157257818898,15
-0.251295110069852,4
-0.600516758538437,10
-0.16911572578189,0
-0.830361088232154,4
-0.249738407007022,0
-0.27067242884472,1
-0.151295110069852,10
0.0115069554432425,10
-0.449738407007022,0
0.469638911767846,11
-0.498960055475607,9
-0.428804385169324,2
-0.149738407007022,5
-0.439271396088173,15
-0.46911572578189,11
0.009950252380412,12
0.790572933605544,14
-0.349738407007022,0
0.339794582074129,4
0.0711956148306764,9
-0.0900497476195877,5
-0.079582736700739,2
0.62932757115528,2
0.13088427421811,19
0.560728603911827,0
-0.36911572578189,0
0.668082208705016,16
0.357615197786167,4
-0.539271396088173,9
-0.26911572578189,2
0.33088427421811,8
-0.206313660268795,17
-0.66911572578189,3
-0.440828099151003,12
-0.0392713960881728,0
-0.310983769457286,6
-0.27067242884472,0
-0.882696142826399,19
-0.349738407007022,0
-0.0334744943578142,25
0.308393549317582,14
0.0711956148306764,0
-0.448181703944191,4
0.0905729336055443,0
-0.151295110069852,5
-0.57067242884472,0
-0.291606450682418,3
-0.0780260336379085,8
-0.607870363331625,0
0.111506955443243,0
0.553374999118639,13
-0.300516758538437,8
-0.27067242884472,10
-0.409427066394456,5
-0.37067242884472,5
-0.079582736700739,1
0.0293275711552803,6
-0.210983769457286,0
0.689016230542714,10
-0.510983769457286,0
-0.527247682106494,3
-0.448181703944191,0
-0.560205417925871,6
0.160728603911827,0
0.790572933605544,14
-0.00051675853843672,13
1.78010592268669,0
0.183219328812355,3
-0.961762120988701,0
-0.109427066394456,3
-0.797403352412776,18
0.171195614830677,5
-0.190049747619588,2
-0.051295110069852,2
0.790572933605544,19
-0.681139439763569,2
-0.570586446740528,2
0.389016230542714,5
-0.619894077313305,0
-0.00787036333162537,17
-0.490049747619588,0
-0.260205417925871,7
0.0293275711552803,8
-0.209427066394456,6
0.0711956148306764,2
-0.160205417925871,0
-0.0675590227190594,11
-0.790049747619588,17
-0.26911572578189,10
-0.698960055475607,0
-0.246625000881361,14
-0.0974033524127763,15
0.769638911767846,15
1.07119561483068,11
1.19057293360554,0
-0.0377146930253423,0
0.968082208705016,5
0.0711956148306764,13
-0.390049747619588,1
0.62777086809245,5
1.00839354931758,1
-0.119894077313305,6
-0.748181703944192,11
0.33244097728094,1
-0.0900497476195877,8
-0.47067242884472,1
0.568082208705016,0
-0.0319177912949842,4
0.33244097728094,14
0.00839354931758195,0
-0.412540472520116,5
-0.00051675853843672,0
0.0680822087050159,2
-0.578026033637908,3
2.15181829605581,8
0.52932757115528,10
0.0308842742181103,5
0.0293275711552803,1
-0.388493044556757,10
0.480105922686695,5
0.672752317893507,12
0.299483241461563,1
0.669638911767846,9
-0.428804385169324,4
-0.700516758538437,8
0.408393549317582,3
-0.0570920118002105,13
-0.707870363331626,4
0.0308842742181103,11
-0.237714693025342,6
-0.0706724288447198,8
-0.478026033637908,0
-0.191606450682418,3
0.0994832414615629,14
-0.219894077313305,8
0.997926538398733,0
0.147148186867318,9
0.699483241461563,0
-0.0884930445567576,4
-0.130361088232154,0
0.311506955443242,2
0.0502615929929781,6
-0.300516758538437,0
0.338237879011299,20
0.789016230542714,0
-0.00631366026879527,12
-0.26911572578189,0
-0.27067242884472,3
-0.221450780376135,1
0.472752317893506,3
-0.0974033524127763,0
-0.36911572578189,0
0.417303857173601,0
-0.102073461601267,0
0.520417263299261,2
0.850261592992978,12
0.0769925165610346,0
-0.478026033637908,8
-0.57067242884472,0
-0.0319177912949842,1
0.301039944524393,4
-0.0691157257818898,8
-0.100516758538437,0
0.22932757115528,0
-1.43927139608817,0
0.0382378790112989,12
-0.0319177912949842,0
0.33088427421811,8
0.411506955443242,2
0.632440977280941,0
-0.348181703944192,4
0.0115069554432425,4
1.07119561483068,0
0.160728603911827,0
-0.640828099151003,0
0.189016230542714,0
0.0727523178935065,3
-0.17222913190755,0
0.968082208705016,2
0.42932757115528,0
0.0308842742181103,1
0.469638911767846,0
-0.496018613558331,7
-0.121450780376135,7
0.789016230542714,3
-0.478026033637908,1
-0.533474494357814,0
0.469638911767846,14
0.0874595274798837,7
0.689016230542714,8
0.108393549317582,12
-0.0528518131326821,2
2.36963891176785,0
-0.263318824051531,8
-0.939271396088173,12
0.251818296055808,4
-0.530361088232154,6
0.148704889930148,0
0.290572933605544,22
0.211506955443242,6
0.290572933605544,7
-0.00942706639445581,1
-0.207870363331626,5
0.159171900848997,8
0.197926538398733,2
-0.849738407007022,0
-0.328804385169323,2
-0.56911572578189,1
0.390572933605544,2
0.808393549317582,0
0.932440977280941,16
-0.307870363331626,0
-0.500516758538437,4
0.197926538398733,2
-0.416780671187644,0
1.19057293360554,0
0.0413512851369595,0
-0.0392713960881728,11
0.22777086809245,6
0.63088427421811,10
0.448704889930148,0
-0.231917791294984,5
-0.319894077313305,6
0.0487048899301481,6
-0.498960055475607,0
-0.26911572578189,0
0.12777086809245,1
0.32932757115528,0
0.389016230542714,0
-0.36911572578189,5
-0.352851813132682,10
0.108393549317582,0
0.0680822087050159,0
-0.16911572578189,0
-0.337714693025343,8
0.192129636668374,4
-0.410983769457286,4
-0.67222913190755,8
0.268082208705016,3
0.592129636668374,4
-0.0900497476195877,0
0.199483241461563,0
-0.710983769457286,0
-0.66911572578189,0
0.32932757115528,0
-0.340828099151003,0
0.0308842742181103,9
-0.0706724288447198,0
0.338237879011299,10
-0.16911572578189,0
-0.57222913190755,6
-0.709427066394456,0
0.487459527479884,7
0.448704889930148,2
0.0471481868673176,17
-0.552851813132682,0
-0.57222913190755,11
-0.57222913190755,5
-0.131917791294984,0
0.847148186867318,0
-0.0109837694572859,0
0.00839354931758195,2
-0.840828099151003,2
-0.0675590227190594,6
-0.0722291319075503,7
0.190572933605544,0
-0.0288043851693236,0
0.159171900848997,12
-0.507870363331625,5
0.00839354931758195,0
-0.490049747619588,4
0.287459527479884,3
-0.512540472520116,0
0.485902824417054,0
-0.948181703944191,0
0.187459527479884,6
0.0487048899301481,1
-1.00787036333163,4
0.369638911767846,3
-0.47222913190755,6
0.0471481868673176,4
-0.830361088232154,1
-0.597403352412776,19
0.511506955443242,3
0.180105922686695,9
-0.142384802213833,0
-0.251295110069852,0
0.0905729336055443,2
-0.0528518131326821,13
-0.0916064506824181,0
-0.309427066394456,2
-0.539271396088173,9
-0.137714693025342,6
0.22932757115528,0
0.248704889930148,13
-0.27222913190755,3
-0.578026033637908,0
-0.751295110069852,5
-0.514097175582946,5
-0.752851813132682,0
-0.191606450682418,6
-0.682696142826399,0
-0.823007483438965,5
-0.328804385169323,0
-0.531917791294984,10
0.999483241461563,0
-0.081139439763569,2
0.276992516561035,2
0.308393549317582,0
0.350261592992978,6
0.12777086809245,5
0.389016230542714,0
-0.193163153745248,2
-0.481139439763569,0
0.147148186867318,10
-0.731917791294984,13
0.117303857173601,0
0.589016230542714,0
-0.530361088232154,6
-0.602073461601267,0
-0.112540472520116,19
-0.549738407007022,0
0.147148186867318,0
-0.0706724288447198,1
0.287459527479884,6
-0.730361088232154,0
0.508393549317582,0
0.959171900848997,0
-0.00787036333162537,0
-0.0303610882321537,10
-0.0722291319075503,2
0.366525505642186,0
0.247148186867318,0
-0.57067242884472,9
-0.27067242884472,0
-0.691606450682418,3
-0.36755902271906,0
0.209950252380412,4
0.208393549317582,0
-0.491606450682418,13
-0.051295110069852,0
-0.330361088232154,4
0.147148186867318,0
-0.37067242884472,8
-0.0528518131326821,0
-0.082696142826399,1
-0.328804385169323,0
-0.331917791294984,9
-0.17067242884472,1
0.287459527479884,0
-0.86911572578189,4
-0.591606450682418,4
-0.381139439763569,0
-0.460205417925871,0
-0.721450780376135,1
0.306836846254752,0
0.0711956148306764,9
-0.479582736700739,0
0.187459527479884,7
-0.0706724288447198,8
0.00839354931758195,8
0.32932757115528,0
-0.251295110069852,0
-0.942384802213833,0
0.390572933605544,0
-0.549738407007022,10
-0.290049747619588,0
0.266525505642186,0
-0.282696142826399,4
-0.051295110069852,0
-0.412540472520116,0
-1.04973840700702,0
-0.482696142826399,5
-0.051295110069852,5
0.508393549317582,0
0.42932757115528,0
-0.331917791294984,5
-0.0916064506824181,12
-0.339271396088173,6
-0.282696142826399,4
-0.181139439763569,9
-0.0140971755829463,8
-0.0528518131326821,15
0.32777086809245,0
0.52777086809245,0
-0.309427066394456,18
0.0874595274798837,0
0.269638911767846,0
-0.790049747619588,0
-0.137714693025342,7
0.0665255056421859,6
-0.509427066394456,0
0.490572933605544,4
-0.0586487148630406,0
0.23088427421811,10
-0.00207346160126718,0
-0.212540472520116,0
0.241179320928574,11
0.478549219623865,0
-0.0974033524127763,2
0.62932757115528,0
-0.248181703944192,0
0.0680822087050159,0
-1.00942706639446,6
0.0518182960558086,9
-0.181139439763569,18
-0.0706724288447198,0
-0.333474494357814,4
-0.051295110069852,1
0.389016230542714,4
-0.340828099151003,15
0.268082208705016,15
0.0277708680924498,0
-0.290049747619588,6
-0.87222913190755,11
0.390572933605544,6
-0.242384802213833,1
-0.252851813132682,0
-0.081139439763569,0
0.148704889930148,5
0.0785492196238651,10
-0.18425284588923,12
-0.37222913190755,0
-0.56911572578189,0
-0.910983769457286,10
-0.46911572578189,13
0.589016230542714,1
0.150261592992978,0
-0.709427066394456,1
-0.151295110069852,2
-0.600516758538437,1
0.52932757115528,0
0.297926538398733,4
0.217303857173601,8
-0.410983769457286,0
0.220417263299261,13
-0.47067242884472,6
0.12777086809245,0
0.466525505642186,6
-0.87222913190755,4
-0.300516758538437,11
-0.37067242884472,2
0.108393549317582,2
-0.442384802213833,9
0.109950252380412,11
0.0921296366683743,5
0.569638911767846,0
0.509950252380412,18
0.748704889930148,0
-0.130361088232154,3
-0.352851813132682,2
-0.451295110069852,0
0.32932757115528,9
1.52777086809245,7
0.0905729336055443,11
0.469638911767846,10
-0.440828099151003,1
0.471195614830676,9
-0.152851813132682,1
-0.794719856808078,3
-0.233474494357814,0
0.0308842742181103,5
1.34870488993015,3
-0.17067242884472,3
0.42777086809245,0
-0.0319177912949842,19
0.00839354931758195,0
-0.0706724288447198,4
-0.151295110069852,10
0.33088427421811,1
0.148704889930148,8
-0.47067242884472,0
-0.130361088232154,3
0.509950252380412,4
0.209950252380412,7
0.0293275711552803,3
0.12777086809245,3
-0.248181703944192,2
0.650261592992978,3
-0.349738407007022,4
0.308393549317582,7
0.450261592992978,1
0.708393549317582,6
0.589016230542714,1
-0.207870363331626,0
0.0487048899301481,4
0.808393549317582,0
0.62777086809245,0
0.308393549317582,3
0.368082208705016,6
-0.431917791294984,0
0.369638911767846,0
0.648704889930148,15
0.247148186867318,9
0.490572933605544,6
-0.640828099151003,1
-0.0916064506824181,7
0.689016230542714,0
0.0277708680924498,5
0.289016230542714,2
0.666525505642185,0
0.148704889930148,6
-0.328804385169323,2
0.218860560236431,0
-0.409427066394456,5
0.848704889930148,0
0.0905729336055443,2
0.451818296055808,6
-0.360205417925871,9
0.62932757115528,0
0.551818296055809,7
0.33244097728094,5
-0.191606450682418,8
0.32777086809245,8
0.609950252380412,0
-0.191606450682418,5
-0.100516758538437,7
0.411506955443242,0
-0.531917791294984,6
-0.112540472520116,1
0.42932757115528,5
0.406836846254752,0
-0.00787036333162537,4
0.371195614830676,5
0.508393549317582,0
0.389016230542714,5
-0.230361088232154,0
-0.0528518131326821,6
-0.00942706639445581,5
0.348704889930148,9
-0.693163153745248,0
0.450261592992978,4
-0.0109837694572859,0
-0.0303610882321537,2
0.366525505642186,0
0.211506955443242,0
0.52777086809245,7
0.148704889930148,0
-0.830361088232154,7
-0.249738407007022,8
-1.02880438516932,2
0.509950252380412,7
0.750261592992978,5
0.271195614830676,0
0.268082208705016,5
-0.0753425380332103,9
0.947148186867318,0
0.12932757115528,5
0.209950252380412,5
0.0324409772809403,11
0.308393549317582,6
0.311506955443242,2
-0.37222913190755,0
0.209950252380412,1
-0.351295110069852,0
-0.310983769457286,3
-0.0125404725201163,0
-0.0528518131326821,13
0.248704889930148,1
0.969638911767846,6
0.720417263299261,7
-0.0303610882321537,4
0.209950252380412,7
-0.131917791294984,6
-0.300516758538437,9
-0.312540472520116,6
0.0649688025793554,4
-0.210983769457286,8
-0.0900497476195877,1
-0.449738407007022,3
0.73088427421811,12
-0.051295110069852,8
0.689016230542714,9
0.148704889930148,11
1.06808220870502,10
-0.0706724288447198,0
-0.510983769457286,2
0.968082208705016,0
-0.912540472520116,0
1.22932757115528,0
0.189016230542714,3
0.108393549317582,0
0.518860560236431,4
-0.110983769457286,3
0.150261592992978,4
0.259171900848997,0
0.009950252380412,21
0.00839354931758195,10
-0.230361088232154,2
-0.351295110069852,1
0.499483241461563,8
0.23244097728094,0
0.247148186867318,0
1.12932757115528,5
0.247148186867318,7
0.72932757115528,0
0.52777086809245,7
0.43088427421811,5
0.13088427421811,8
0.148704889930148,0
0.209950252380412,0
0.468082208705016,0
0.408393549317582,1
0.569638911767846,8
0.647148186867318,0
-0.290049747619588,1
0.448704889930148,0
-0.510983769457286,0
0.508393549317582,6
-0.17222913190755,5
-0.207870363331626,2
0.0293275711552803,4
0.811506955443243,2
0.32777086809245,9
0.389016230542714,0
0.12777086809245,9
0.671195614830677,9
0.648704889930148,5
0.609950252380412,0
0.0890162305427142,3
0.0591719008489972,7
0.489016230542714,3
1.16963891176785,2
0.42932757115528,2
-0.309427066394456,2
0.187459527479884,0
-0.131917791294984,3
0.750261592992978,2
0.468082208705016,0
-0.290049747619588,17
0.62932757115528,13
-0.27067242884472,2
0.406836846254752,0
0.43088427421811,1
1.32777086809245,0
-0.263318824051531,5
0.524657461966789,0
-0.210983769457286,2
0.82932757115528,0
-0.0125404725201163,3
-0.260205417925871,2
0.32777086809245,3
-0.109427066394456,6
0.150261592992978,0
-0.449738407007022,2
-0.349738407007022,0
-0.0602054179258707,1
0.33088427421811,0
0.469638911767846,10
0.169638911767846,3
0.808393549317582,5
-0.151295110069852,0
-0.539271396088173,5
0.647148186867318,0
1.12932757115528,0
1.20995025238041,3
0.12932757115528,4
0.320417263299261,4
0.906836846254752,10
1.20839354931758,10
-0.230361088232154,2
-0.00787036333162537,7
0.480105922686695,7
0.309950252380412,6
0.406836846254752,1
0.0979265383987329,11
0.448704889930148,8
-1.07067242884472,16
-0.507870363331625,7
0.509950252380412,4
-0.352851813132682,7
-0.188493044556758,0
0.187459527479884,2
0.590572933605544,6
0.589016230542714,0
-0.242384802213833,6
0.250261592992978,7
-0.302073461601267,11
-0.0706724288447198,9
-0.0722291319075503,0
0.687459527479884,1
0.42777086809245,5
1.24870488993015,8
-0.47067242884472,5
0.568082208705016,3
0.468082208705016,27
0.33244097728094,0
-0.912540472520116,7
0.147148186867318,8
0.0293275711552803,4
0.490572933605544,2
0.569638911767846,8
1.05026159299298,0
0.168082208705016,4
0.0905729336055443,1
0.62777086809245,0
0.447148186867318,5
-0.0319177912949842,0
0.668082208705016,0
-0.110983769457286,13
0.92777086809245,7
0.290572933605544,6
-0.351295110069852,3
-0.381139439763569,6
0.32621416502962,8
-0.151295110069852,0
0.168082208705016,3
0.00839354931758195,0
-0.109427066394456,4
0.12932757115528,0
-0.17222913190755,6
-0.0272476821064936,4
-0.27067242884472,4
0.306836846254752,0
1.45761519778617,0
-0.0706724288447198,10
-0.17222913190755,1
0.259171900848997,5
0.0502615929929781,5
-0.512540472520116,5
0.009950252380412,7
-0.17222913190755,7
0.397926538398733,2
-0.709427066394456,6
0.608393549317582,2
0.138237879011299,5
0.299483241461563,1
-0.0319177912949842,0
0.450261592992978,0
-0.112540472520116,10
0.968082208705016,4
-0.00942706639445581,3
0.53088427421811,1
0.12932757115528,10
0.471195614830676,0
-0.251295110069852,1
-0.298960055475606,0
1.49057293360554,0
-0.430361088232154,0
0.489016230542714,0
-0.431917791294984,1
-0.0780260336379085,3
0.489016230542714,5
0.268082208705016,4
0.950261592992978,0
0.769638911767846,0
0.551818296055809,8
0.347148186867318,0
0.471195614830676,0
0.508393549317582,16
-0.049738407007022,8
-0.17378583497038,12
-0.531917791294984,7
1.44870488993015,12
-0.331917791294984,2
1.32932757115528,3
0.908393549317582,13
0.689016230542714,0
0.52621416502962,0
-0.0319177912949842,3
-0.254408516195512,7
0.508393549317582,4
-0.309427066394456,8
0.0576151977861667,7
-0.212540472520116,5
0.0487048899301481,0
-0.514097175582946,6
-0.0125404725201163,6
-0.331917791294984,1
0.809950252380412,10
0.52621416502962,0
0.148704889930148,5
-0.37067242884472,0
-0.37222913190755,0
0.347148186867318,4
0.0262141650296198,5
0.0680822087050159,5
-0.161762120988701,7
-0.37378583497038,0
0.669638911767846,0
0.348704889930148,1
-0.430361088232154,4
-0.230361088232154,5
0.669638911767846,11
-0.414097175582946,5
-0.752851813132682,9
0.947148186867318,13
0.208393549317582,0
-0.751295110069852,5
-0.349738407007022,5
-0.803630164664097,10
-0.131917791294984,11
-0.0319177912949842,8
0.509950252380412,0
0.569638911767846,2
0.548704889930148,5
-0.249738407007022,1
-1.16911572578189,5
1.44870488993015,12
0.208393549317582,5
-0.151295110069852,5
0.451818296055808,1
-0.390049747619588,2
-0.391606450682418,4
-0.410983769457286,7
-0.610983769457286,8
-0.131917791294984,1
0.32932757115528,0
0.668082208705016,1
-0.842384802213833,0
-0.893163153745248,0
-0.252851813132682,0
0.450261592992978,14
-0.121450780376135,0
0.292129636668374,4
-0.230361088232154,0
-0.421450780376135,12
0.348704889930148,0
0.42932757115528,5
-0.660205417925871,2
0.548704889930148,4
-0.212540472520116,4
-0.454408516195512,0
0.269638911767846,0
-0.207870363331626,6
-0.460205417925871,5
0.266525505642186,4
-0.37222913190755,0
-0.0528518131326821,0
0.22777086809245,0
-0.049738407007022,6
-0.530361088232154,5
-0.049738407007022,0
0.248704889930148,1
0.52932757115528,2
0.987459527479884,0
0.220417263299261,2
0.709950252380412,2
0.968082208705016,5
-0.330361088232154,7
1.15181829605581,0
-0.149738407007022,2
-0.142384802213833,7
0.368082208705016,14
0.169638911767846,0
0.566525505642186,0
-0.190049747619588,5
0.83088427421811,0
-0.428804385169324,3
0.0219739663620916,4
0.0905729336055443,3
0.409950252380412,0
-0.0109837694572859,13
0.887459527479884,0
-0.349738407007022,3
0.72932757115528,2
0.169638911767846,6
0.469638911767846,3
0.22777086809245,0
0.692129636668375,0
0.451818296055808,0
0.220417263299261,12
0.52777086809245,9
-0.0675590227190594,1
1.46963891176785,8
0.82777086809245,0
-0.37222913190755,9
-0.812540472520116,4
0.32932757115528,0
0.368082208705016,8
-0.531917791294984,0
1.18901623054271,23
-1.13036108823215,3
-0.354408516195512,4
0.350261592992978,0
0.213063658506072,7
0.750261592992978,10
0.609950252380412,6
1.58901623054271,0
-0.340828099151003,0
-0.191606450682418,4
0.566525505642186,3
0.52777086809245,7
0.0502615929929781,2
0.287459527479884,0
-0.451295110069852,2
0.00839354931758195,6
0.389016230542714,0
0.150261592992978,0
0.187459527479884,0
0.0696389117678459,0
0.00839354931758195,4
0.166525505642185,0
-0.191606450682418,3
-0.0722291319075503,0
0.42932757115528,2
0.0502615929929781,0
0.168082208705016,3
0.647148186867318,4
0.147148186867318,12
0.290572933605544,11
0.147148186867318,2
0.285902824417054,4
-0.0319177912949842,2
0.206836846254752,0
0.00839354931758195,0
-0.249738407007022,1
-0.27222913190755,1
-0.0900497476195877,0
0.166525505642185,0
0.0293275711552803,3
-0.633474494357814,11
-0.0753425380332103,0
0.22777086809245,5
0.00683684625475188,0
0.248704889930148,0
-0.273785834970381,0
0.42777086809245,0
0.72777086809245,0
0.0293275711552803,7
0.106836846254752,7
-0.552851813132682,0
-0.17222913190755,7
-0.0916064506824181,8
0.250261592992978,0
0.108393549317582,0
0.208393549317582,0
-0.0303610882321537,0
0.166525505642185,2
0.106836846254752,3
-0.049738407007022,0
0.269638911767846,8
-0.110983769457286,4
0.189016230542714,6
-0.37067242884472,0
-0.131917791294984,5
-0.190049747619588,0
-0.191606450682418,0
-0.47222913190755,0
0.187459527479884,0
-0.230361088232154,8
-0.212540472520116,1
0.0890162305427142,10
-0.0947198568080785,0
-0.0722291319075503,0
0.22777086809245,8
0.42465746196679,6
0.566525505642186,3
-0.251295110069852,6
-0.751295110069852,0
-0.652851813132682,3
-0.0900497476195877,0
0.366525505642186,0
0.369638911767846,4
0.750261592992978,1
-0.412540472520116,0
-0.252851813132682,5
0.33088427421811,0
0.208393549317582,6
-0.130361088232154,4
0.52621416502962,0
-0.190049747619588,0
-0.451295110069852,9
-0.0722291319075503,0
0.287459527479884,18
