"agd_tail","predicted","std.error","conf.low","conf.high","density"
-1.009,2.14526972802209,0.0703467039258865,1.62771434165506,2.80559338449806,"148.4"
-1.009,1.56087554513827,0.0583983466117135,1.24131465912671,1.95372366144737,"257.5"
-1.009,1.1296324170675,0.100881163437691,0.763823106598315,1.6524905192451,"366.6"
-1.008,2.14534322756091,0.0702973959608926,1.62808739980697,2.80517458851987,"148.4"
-1.008,1.56106565385854,0.0583480521620472,1.24171743001122,1.95358034124419,"257.5"
-1.008,1.12988632153237,0.100789190767104,0.764284742463161,1.65226424195712,"366.6"
-1.001,2.14585769359278,0.0699525056838862,1.63069943269014,2.80224669256635,"148.4"
-1.001,1.56239685653602,0.0579962127272788,1.24453884528618,1.95257908136184,"257.5"
-1.001,1.1316643354595,0.100145683069969,0.767521734281573,1.65068282474086,"366.6"
-0.999,2.14600467400226,0.069854051538783,1.63144592426362,2.80141133811768,"148.4"
-0.999,1.56277734210001,0.0578957590580157,1.24534560940751,1.95229364829557,"257.5"
-0.999,1.13217255838495,0.099961921366681,0.76844836749453,1.65023180719914,"366.6"
-0.996,2.14622513637402,0.0697064425398182,1.63256582060438,2.80015930158402,"148.4"
-0.996,1.5633481887184,0.0577451390824046,1.24655628991614,1.95186603732636,"257.5"
-0.996,1.13293507474304,0.0996863610774152,0.769839796707713,1.64955596562747,"366.6"
-0.993,2.1464455888511,0.0695589206936677,1.63368590388629,2.79890846387164,"148.4"
-0.993,1.56391917725368,0.0575945922472482,1.24776760872044,1.95143907620365,"257.5"
-0.993,1.13369780907587,0.0994109002366396,0.771232999046804,1.64888094962459,"366.6"
-0.992,2.14651907081059,0.0695097662081606,1.63405930577177,2.79849178528242,"148.4"
-0.992,1.56410953830056,0.0575444263215231,1.24817152293039,1.95129690092354,"257.5"
-0.992,1.13395210221653,0.0993191021990717,0.771697793430416,1.64865612851065,"366.6"
-0.99,2.14666603142931,0.0694114865560151,1.63480616975778,2.79765883025324,"148.4"
-0.99,1.56449030769452,0.0574441191275957,1.24897956252577,1.95101276889028,"257.5"
-0.99,1.1344607609449,0.0991355396733453,0.772627972049623,1.64820676359937,"366.6"
-0.976,2.14769463245258,0.0687246368584651,1.64003636125088,2.79184328472208,"148.4"
-0.976,1.56715745905807,0.0567429031422754,1.25464364399667,1.94903209828474,"257.5"
-0.976,1.13802406638152,0.0978518744683527,0.779161182860636,1.64507166861685,"366.6"
-0.972,2.14798847878734,0.0685287552862235,1.64153135055208,2.79018661493999,"148.4"
-0.972,1.56792006971925,0.0565428613722096,1.25626443077711,1.94846888202502,"257.5"
-0.972,1.13904301575954,0.0974855296845008,0.781034849464535,1.64417933010578,"366.6"
-0.971,2.14806193761358,0.068479810317425,1.64190514024714,2.78977279202181,"148.4"
-0.971,1.56811076178157,0.0564928725129008,1.25666979746988,1.94832826720256,"257.5"
-0.971,1.13929781271293,0.0973939729435089,0.781503753027873,1.6439564845468,"366.6"
-0.969,2.14820885195604,0.0683819510418181,1.64265276927199,2.78894556106649,"148.4"
-0.969,1.56849219317967,0.0563929208548566,1.25748073391756,1.94804726575681,"257.5"
-0.969,1.13980747803512,0.0972108950405361,0.782442143705325,1.64351108155344,"366.6"
-0.968,2.14828230747194,0.0683330367789206,1.64302660825422,2.78853215344526,"148.4"
-0.968,1.56868293251458,0.0563429581023524,1.25788630340315,1.94790687945232,"257.5"
-0.968,1.14006234637095,0.0971193739456245,0.782911630604025,1.6432885244766,"366.6"
-0.962,2.14872301738313,0.0680397678426211,1.64526997369208,2.78605463089435,"148.4"
-0.962,1.56982769939898,0.0560433661271952,1.26032112941229,1.94706617361038,"257.5"
-0.962,1.14159205479186,0.0965704995002113,0.785732626937872,1.6419552152609,"366.6"
-0.959,2.1489433574276,0.0678932736462709,1.64639186159313,2.7848177582961,"148.4"
-0.959,1.57040029552707,0.0558936898320883,1.261539442069,1.9466468642737,"257.5"
-0.959,1.14235722866182,0.0962962258968724,0.787145739685472,1.64128987595077,"366.6"
-0.951,2.14953088224168,0.0675030852598636,1.64938418672003,2.78152564026901,"148.4"
-0.951,1.57192791162562,0.0554949491156919,1.26479117306774,1.94553214847386,"257.5"
-0.951,1.14439873003278,0.0955653715715744,0.790922533277272,1.63951997095876,"366.6"
-0.95,2.14960431786633,0.0674543594545083,1.64975828791413,2.78111476440366,"148.4"
-0.95,1.57211893451434,0.0554451474703668,1.26519793318275,1.94539316408017,"257.5"
-0.95,1.14465402353502,0.0954740708441252,0.791395498941649,1.63929917939708,"366.6"
-0.948,2.14975118579587,0.0673569399257828,1.65050652865068,2.78029344099527,"148.4"
-0.948,1.57250102753788,0.0553455717461212,1.26601164764726,1.945115433878,"257.5"
-0.948,1.1451646809101,0.0952915071586951,0.792342006583173,1.63885789608563,"366.6"
-0.942,2.15019176301519,0.0670649396727272,1.65275154424821,2.77783291321278,"148.4"
-0.942,1.57364768454584,0.055047066899363,1.26845433431525,1.9442841643352,"257.5"
-0.942,1.14669721479709,0.094744120877724,0.795186131062539,1.6375364586389,"366.6"
-0.939,2.15041203667199,0.0669190860209736,1.65387420778032,2.77660459668805,"148.4"
-0.939,1.57422122561776,0.054897940780953,1.26967653836421,1.94386961876317,"257.5"
-0.939,1.14746379690306,0.0944706009944225,0.796610775408734,1.63687710666951,"366.6"
-0.938,2.15048545900798,0.0668704899948349,1.65424845076552,2.77619544783736,"148.4"
-0.938,1.57441243746366,0.054848250956288,1.27008406622164,1.9437315994391,"257.5"
-0.938,1.14771937085067,0.094379453615721,0.79708603853168,1.63665752648717,"366.6"
-0.93,2.1510727977809,0.0664821186758657,1.65724275950932,2.77292750948088,"148.4"
-0.93,1.57594269896185,0.0544510759463553,1.27334654410505,1.94263039612194,"257.5"
-0.93,1.14976479843177,0.0936507465164869,0.800894994549159,1.6349045826853,"366.6"
-0.929,2.15114621013583,0.0664336222347968,1.65761709079787,2.77251967716879,"148.4"
-0.929,1.57613405248381,0.0544014724104851,1.27375463338447,1.94249311732158,"257.5"
-0.929,1.15002058112676,0.0935597176947106,0.801371968400707,1.63468592998862,"366.6"
-0.927,2.15129303151618,0.0663366629365359,1.65836577968324,2.77170445506546,"148.4"
-0.927,1.57651680674594,0.0543022945227379,1.27457099657364,1.94221880946801,"257.5"
-0.927,1.15053221582937,0.0933777001874963,0.802326484153978,1.63424893705929,"366.6"
-0.918,2.15195367276067,0.065900905117823,1.66173527435366,2.76804330338586,"148.4"
-0.918,1.57823997993716,0.0538564808822294,1.2782476455111,1.94098858166353,"257.5"
-0.918,1.15283571229831,0.0925592914661842,0.806631149742428,1.63228766633776,"366.6"
-0.914,2.15224726219994,0.0657075318497441,1.66323300866034,2.76642001495458,"148.4"
-0.914,1.57900624380806,0.0536586007486081,1.27988327389764,1.94044402194722,"257.5"
-0.914,1.15386008525069,0.0921959114146652,0.808549223855824,1.6314187483136,"366.6"
-0.913,2.15232065677992,0.0656592173726426,1.66360745727284,2.76601456967408,"148.4"
-0.913,1.5791978491089,0.0536091559664467,1.28029232926926,1.94030809656889,"257.5"
-0.913,1.15411623566963,0.0921051012182516,0.809029210780587,1.63120178652588,"366.6"
-0.911,2.15246744260301,0.065562623204886,1.66435637109546,2.76520413299157,"148.4"
-0.911,1.57958110690714,0.0535102968996317,1.28111061676227,1.94003650462637,"257.5"
-0.911,1.15462860500525,0.0919235228941223,0.809989745637445,1.63076818576022,"366.6"
-0.909,2.1526142239759,0.0654660755901369,1.66510530566208,2.76439430309544,"148.4"
-0.909,1.57996442763108,0.0534114786843098,1.28192913878738,1.93976525906834,"257.5"
-0.909,1.15514106555738,0.0917420009391243,0.810951027472977,1.63033501689461,"366.6"
-0.893,2.15378831460455,0.0646953955695916,1.67109732610517,2.75793774408608,"148.4"
-0.893,1.58303325830901,0.0526224312125142,1.28848559131839,1.93760795499171,"257.5"
-0.893,1.15924401733625,0.0902918953623363,0.818668020233849,1.62688543293131,"366.6"
-0.89,2.15400842482998,0.064551234976453,1.67222089467216,2.7567315590745,"148.4"
-0.89,1.58360911222811,0.0524747871922373,1.28971652871158,1.93720600658782,"257.5"
-0.89,1.1600139640338,0.0900204189284665,0.820120215372501,1.62624180293332,"366.6"
-0.888,2.15415515940166,0.0644551888386444,1.67296994407679,2.75592822000433,"148.4"
-0.888,1.58399309345045,0.0523764119422035,1.29053742841849,1.93693849490571,"257.5"
-0.888,1.16052737407801,0.0898395095894345,0.821089262126202,1.62581328021553,"366.6"
-0.883,2.15452197629682,0.064215288323581,1.67484256748432,2.75392263231432,"148.4"
-0.883,1.58495332161274,0.052130664942281,1.29259062851267,1.93627131675939,"257.5"
-0.883,1.16181129104004,0.0893875012219607,0.823515076998794,1.6247439614858,"366.6"
-0.881,2.15466869523804,0.0641194146280581,1.67559161207108,2.75312150668969,"148.4"
-0.881,1.58533752291044,0.0520324432423035,1.29341228491072,1.93600509041341,"257.5"
-0.881,1.16232501420162,0.0892068048337195,0.824486678361595,1.62431703441026,"366.6"
-0.88,2.15474205303301,0.0640714964292476,1.67596613243216,2.75272118266344,"148.4"
-0.88,1.58552964713587,0.0519833490386373,1.2938231929945,1.93587211629865,"257.5"
-0.88,1.16258190922231,0.0891164797452541,0.824972751615341,1.62410374338874,"366.6"
-0.874,2.15518217633408,0.0637842500865128,1.67821321307707,2.75032259814902,"148.4"
-0.874,1.586682722531,0.0516890188568511,1.29628974768166,1.93507623218279,"257.5"
-0.874,1.16412374640986,0.0885748556619702,0.827892995413048,1.62282642843211,"366.6"
-0.872,2.15532887515697,0.0636886021163669,1.67896221858182,2.74952435622712,"148.4"
-0.872,1.58706720671525,0.0515909991015801,1.29711234928084,1.93481168965506,"257.5"
-0.872,1.16463786965007,0.0883944398047873,0.828867854718527,1.62240158908179,"366.6"
-0.871,2.1554022228907,0.0636407971611928,1.67933671627561,2.74912547764337,"148.4"
-0.871,1.5872594723776,0.0515420063011384,1.29752372732214,1.93467956042577,"257.5"
-0.871,1.16489496447502,0.0883042556245799,0.8293555543901,1.62218934537615,"366.6"
-0.869,2.15554891500197,0.0635452254538041,1.68008570036896,2.74832820657955,"148.4"
-0.869,1.5876440508404,0.0514440550172772,1.29834663688807,1.93441558715986,"257.5"
-0.869,1.16540922044729,0.0881239350039693,0.830331492796464,1.62176521121023,"366.6"
-0.868,2.1556222593792,0.0634974587590898,1.68046018629551,2.74792981464141,"148.4"
-0.868,1.5878363636399,0.0513950965992609,1.29875816801023,1.93428374357507,"257.5"
-0.868,1.16566638155966,0.0880337986613521,0.830819731138191,1.62155332127561,"366.6"
-0.866,2.1557689447761,0.0634019638319638,1.68120914472034,2.74713351931296,"148.4"
-0.866,1.58822103637271,0.0512972143754429,1.29958138192072,1.93402034363748,"257.5"
-0.866,1.16618076994939,0.0878535741573983,0.831796745107791,1.6211298970251,"366.6"
-0.86,2.15620897409527,0.0631157888432852,1.68345589531505,2.74474856144529,"148.4"
-0.86,1.58937543160753,0.0510038469922945,1.30205222224248,1.93323245819672,"257.5"
-0.86,1.16772446317699,0.0873132896752428,0.834732070815276,1.6198624884714,"366.6"
-0.854,2.15664896308149,0.0628300834809126,1.68570241816215,2.74236954227396,"148.4"
-0.854,1.59053039231672,0.0507109041952416,1.3045248255342,1.93244808337548,"257.5"
-0.854,1.16926894554245,0.08677359721397,0.837673787695716,1.61859942180763,"366.6"
-0.853,2.15672229065562,0.0627825120289682,1.68607681277489,2.74197362069469,"148.4"
-0.853,1.59072294073766,0.0506621221922502,1.30493709428259,1.93231769912317,"257.5"
-0.853,1.1695264357249,0.08668370680462,0.838164692024248,1.61838933700365,"366.6"
-0.851,2.15686894243945,0.0626874089166079,1.68682557760016,2.74118227860752,"148.4"
-0.851,1.59110808469186,0.0505645943229934,1.30576177402279,1.93205722838376,"257.5"
-0.851,1.17004148146387,0.0865039764543691,0.839147028623642,1.61796953531854,"366.6"
-0.85,2.15694226664884,0.0626398773166056,1.68719994731265,2.74078685866868,"148.4"
-0.85,1.59130068022415,0.0505158485264949,1.30617418458186,1.93192714237876,"257.5"
-0.85,1.17029903698507,0.0864141366184362,0.839638460460184,1.61775981900244,"366.6"
-0.848,2.15708891170182,0.0625448541806159,1.68794866008138,2.73999652242899,"148.4"
-0.848,1.59168591839672,0.0504183933851219,1.30699914598949,1.9316672703099,"257.5"
-0.848,1.17081421324255,0.0862345078889409,0.840621850112168,1.6173407568443,"366.6"
-0.842,2.15752881992333,0.0622601074852777,1.69019456689755,2.73762956353903,"148.4"
-0.842,1.5928420097434,0.0501263221244804,1.30947513668004,1.93089007125705,"257.5"
-0.842,1.1723602624613,0.085696033082631,0.843576210894573,1.61608655485633,"366.6"
-0.841,2.15760213403028,0.0622126970881079,1.69056884826064,2.73723566403392,"148.4"
-0.841,1.59303474658365,0.0500776868552067,1.30988796082033,1.93076089317682,"257.5"
-0.841,1.17261801304342,0.085606347840888,0.844069213300153,1.61587795947787,"366.6"
-0.839,2.15774875887425,0.0621179171888889,1.69131737743557,2.73644837648882,"148.4"
-0.839,1.59342026735904,0.0499804537337292,1.31071374338475,1.93050284362916,"257.5"
-0.839,1.17313357894418,0.0854270297559338,0.845055738002659,1.61546114703726,"366.6"
-0.832,2.15826191042804,0.061786620232429,1.69393684988827,2.73369827146321,"148.4"
-0.832,1.59477008451803,0.0496405345340608,1.31360536834863,1.92960291622784,"257.5"
-0.832,1.1749387374624,0.084799972458584,0.848514008772366,1.61400630715043,"366.6"
-0.83,2.15840851503835,0.0616920886283589,1.69468515343223,2.7329140802451,"148.4"
-0.83,1.59515588781736,0.0495435293349672,1.31443193527411,1.92934672999221,"257.5"
-0.83,1.17545469012687,0.0846209739377345,0.849503630953506,1.61359179248209,"366.6"
-0.827,2.15862841351648,0.0615503960708977,1.69580750313834,2.73173909666304,"148.4"
-0.827,1.59573471046321,0.0493981181384409,1.31567210226199,1.92896323831489,"257.5"
-0.827,1.17622877949449,0.0843526117843936,0.850989344308547,1.61297099123203,"366.6"
-0.823,2.15892159573123,0.0613616697340338,1.69730376096508,2.73017489737298,"148.4"
-0.823,1.59650669367114,0.0492044184655117,1.31732623921913,1.92845339745533,"257.5"
-0.823,1.17726119725885,0.0839950511784728,0.852972674544286,1.61214508138664,"366.6"
-0.821,2.15906818008326,0.0612673916109164,1.69805179565517,2.72939385130424,"148.4"
-0.821,1.59689277941485,0.0491076472877986,1.31815355234707,1.92819911668421,"257.5"
-0.821,1.17777753379311,0.0838163814692357,0.85396535475392,1.61173291434399,"366.6"
-0.813,2.15965447242744,0.0608908522302812,1.70104325489458,2.72627674869445,"148.4"
-0.813,1.59843774989549,0.0487210942575755,1.32146439007394,1.92718630837186,"257.5"
-0.813,1.17984372759119,0.0831024510176889,0.857942794905903,1.61008955855602,"366.6"
-0.811,2.15980103424143,0.0607968619941478,1.70179093868032,2.72549925598642,"148.4"
-0.811,1.5988241493722,0.0486245905051988,1.32229248583911,1.92693419594278,"257.5"
-0.811,1.18036048723592,0.0829241579173446,0.858938824271521,1.60968006074306,"366.6"
-0.809,2.15994759154417,0.0607029301392504,1.70253854555038,2.72472248151602,"148.4"
-0.809,1.59921061158356,0.0485281411971117,1.32312073209261,1.92668252381255,"257.5"
-0.809,1.18087733107014,0.0827459416023544,0.859935517088684,1.60927110467511,"366.6"
-0.806,2.16016741903703,0.0605621424159054,1.70365980665271,2.72355867209786,"148.4"
-0.806,1.59979042251929,0.0483835700302077,1.32436337914661,1.92630584610055,"257.5"
-0.806,1.18165275436055,0.0824787621911619,0.861431795511057,1.60865869222317,"366.6"
-0.804,2.16031396505635,0.0604683577049522,1.70440721123863,2.72278370442857,"148.4"
-0.804,1.60017704154972,0.0482872582611717,1.32519199260971,1.92605528459087,"257.5"
-0.804,1.18216980803575,0.0823007400237771,0.862430137368713,1.60825110231076,"366.6"
-0.799,2.16068031034671,0.0602341561368078,1.70627534595704,2.72084947263431,"148.4"
-0.799,1.6011438635196,0.0480467227901834,1.32726414830029,1.92543084692627,"257.5"
-0.799,1.18346280801881,0.0818560293536853,0.864928855828441,1.60723454525088,"366.6"
-0.797,2.16082684055651,0.0601405803228329,1.70702244300819,2.72007706173355,"148.4"
-0.797,1.60153070205448,0.0479506070635206,1.32809325381589,1.92518186439518,"257.5"
-0.797,1.18398015394883,0.0816782843364643,0.865929482751869,1.60682889681588,"366.6"
-0.795,2.16097336624659,0.0600470648222763,1.70776944690145,2.71930538725271,"148.4"
-0.795,1.60191760329583,0.0478545481093428,1.32892249510466,1.92493333825733,"257.5"
-0.795,1.18449758305314,0.0815006196721931,0.866930757369639,1.60642380939449,"366.6"
-0.793,2.16111988741572,0.0599536099173681,1.7085163552586,2.71853445184737,"148.4"
-0.793,1.60230456723959,0.0477585462702171,1.32975186999537,1.92468527088092,"257.5"
-0.793,1.18501509518607,0.0813230358875076,0.867932677333839,1.60601928583258,"366.6"
-0.792,2.16119314630456,0.0599069052769106,1.7088897728639,2.71814926213193,"148.4"
-0.792,1.60249807272361,0.0477105668765492,1.3301666068581,1.92456140997316,"257.5"
-0.792,1.18527388234272,0.0812342744907768,0.868433878580324,1.60581723639482,"366.6"
-0.79,2.16133966069001,0.0598135417981133,1.70963653342538,2.71737944035148,"148.4"
-0.79,1.60288513071337,0.0476146513579115,1.33099617804184,1.92431403521808,"257.5"
-0.79,1.18579151874515,0.0810568130224819,0.869436762107272,1.60541356401066,"366.6"
-0.788,2.16148617055151,0.059720239627469,1.71038319244039,2.71661036435045,"148.4"
-0.788,1.60327225139539,0.0475187938219718,1.3318258773216,1.92406712522272,"257.5"
-0.788,1.18630923781139,0.0808794337695717,0.870440285001354,1.60501046270609,"366.6"
-0.781,2.1619989194231,0.0593941690015816,1.71299566409123,2.71392451059011,"148.4"
-0.781,1.60462766742495,0.0471837541600599,1.33473080114023,1.9232066354812,"257.5"
-0.781,1.18812190340836,0.0802592616982485,0.873957614741705,1.60360414793067,"366.6"
-0.774,2.16251161280955,0.0590688654406788,1.71560675619063,2.71124794353802,"148.4"
-0.774,1.60598385120893,0.0468494444553521,1.3376371690051,1.9223519750293,"257.5"
-0.774,1.18993557356033,0.0796401271428897,0.877482639625722,1.60220499315241,"366.6"
-0.772,2.16265808643586,0.0589760642326588,1.71635251406615,2.71048493253464,"148.4"
-0.772,1.6063714732815,0.0467540636627583,1.33846781108192,1.92210887217028,"257.5"
-0.772,1.19045394866038,0.0794634255145751,0.878491187560179,1.60180656811116,"366.6"
-0.771,2.16273132154853,0.0589296875937222,1.71672534667558,2.71010371586853,"148.4"
-0.771,1.60656530781377,0.0467063962094486,1.33888317251568,1.92198750331839,"257.5"
-0.771,1.19071316672299,0.0793751073868574,0.878995692879094,1.60160757978281,"366.6"
-0.769,2.16287778837215,0.0588369824348938,1.71747091763442,2.70934186198452,"148.4"
-0.769,1.60695302386771,0.0466111074234334,1.33971397467465,1.92174513239205,"257.5"
-0.769,1.19123166378115,0.0791985368688038,0.880005164551492,1.60121005348348,"366.6"
-0.759,2.16361005441656,0.0583744289483146,1.72119680288035,2.70554427491269,"148.4"
-0.759,1.60889254379017,0.0461355982799655,1.3438694921359,1.92054069886601,"257.5"
-0.759,1.1938253629251,0.0783170182825763,0.885061655107764,1.59923153338062,"366.6"
-0.753,2.16404935954091,0.0580976858458023,1.72343066357382,2.70327517337683,"148.4"
-0.753,1.61005700731567,0.0458510545785704,1.34636391853878,1.91982407212282,"257.5"
-0.753,1.19538254815741,0.0777891960972512,0.888102754707915,1.59805182828565,"366.6"
-0.751,2.16419578549142,0.0580055715266699,1.72417498934745,2.70252039903419,"148.4"
-0.751,1.61044528706104,0.0457563360124501,1.347195564786,1.91958621849182,"257.5"
-0.751,1.19590176996741,0.0776134405679635,0.88911763826349,1.59765984781649,"366.6"
