focal_ID,Seq
'00079ABD6F,1386
'00079AC474,1387
'00079AC9EB,1388
'00079ACB49,1389
'00079AD14B,1390
'00079AD61A,1391
'00079AD6D2,1392
'00079ADA65,1393
'00079ADEC1,1394
'00079AE579,1395
'00079AE5EF,1396
'00079AEA49,1397
'00079AEAFE,1398
'00079AEC71,1399
'00079AEDC2,1400
'00079AF4CD,1401
'00079AF642,1402
'00079AF685,1403
'00079AF73D,1404
'00079AF7CB,1405
'00079AF9D6,1406
'00079AFD73,1407
'00079B0312,1408
'00079B0391,1409
'00079B0ADF,1410
'00079B14AA,1411
'00079B1537,1412
'00079BOFBF,1413
'00079C02EA,1414
'00079C4C40,1415
'00079CD761,1416
'00079CD82C,1417
'00079CD965,1418
'00079CDA08,1419
'00079CDA23,1420
'00079CDA54,1421
'00079D1499,1422
'00079D69E9,1423
'00079D74D7,1424
'00079DADA4,1425
'00079DAE2F,1426
'00079DB061,1427
'00079DB0B3,1428
'00079DE31F,1429
'0007ABA10E,1430
'0007ABC041,1431
'0007ABC23D,1432
'0007ABC45B,1433
'0007ABC465,1434
'0007ABC87E,1435
'0007ABCBA4,1436
'0007ABCD2F,1437
'0007ABCDCC,1438
'0007ABCED8,1439
'0007ABD031,1440
'0007ABD3A8,1441
'0007ABD5AA,1442
'0007ABD608,1443
'0007ABDD2C,1444
'0007ABE022,1445
'0007ABE15F,1446
'0007ABEA35,1447
'0007ABEA4A,1448
'0007ABEC18,1449
'0007ABEE46,1450
'0007ABF170,1451
'0007ABF1A5,1452
'0007ABF27F,1453
'0007ABF334,1454
'0007ABF465,1455
'0007AC0BDA,1456
'0007AC1576,1457
'0007AC38D6,1458
'0007AC4D5E,1459
'0007AC504D,1460
'0007AC5119,1461
'0007AC790C,1462
'0007ACA689,1463
'0007AFD3D8,1464
'0007AFD4F0,1465
'0007AFD61D,1466
'0007AFD6E3,1467
'0007AFD73C,1468
'0007AFD78B,1469
'0007AFD801,1470
'0007AFD84D,1471
'0007AFD8AC,1472
'0007AFD8D6,1473
'0007AFD916,1474
'0007AFD9D2,1475
'0007AFD9E5,1476
'0007AFDA11,1477
'0007AFDA4C,1478
'0007AFDB00,1479
'0007AFDB02,1480
'0007AFDBAE,1481
'0007AFE4D3,1482
'0007AFE529,1483
'0007AFE536,1484
'0007AFE54A,1485
'0007AFE561,1486
'0007AFE586,1487
'0007AFE653,1488
'0007AFE6C7,1489
'0007AFE6D8,1490
'0007AFE701,1491
'0007AFE856,1492
'0007AFE863,1493
'0007AFE8B0,1494
'0007AFE8BF,1495
'0007AFE8C4,1496
'0007AFE8DC,1497
'0007AFE8FE,1498
'0007AFE921,1499
'0007AFE972,1500
'0007AFE97D,1501
'0007AFE980,1502
'0007AFE9B4,1503
'0007AFEA06,1504
'0007AFEAF8,1505
'0007AFEAFE,1506
'0007AFEB3E,1507
'0007AFEB5B,1508
'0007AFEBE2,1509
'0007AFEC28,1510
'0007AFEC4D,1511
'0007AFEC6C,1512
'0007AFECA8,1513
'0007AFECE4,1514
'0007AFEF01,1515
'0007B0063F,1516
'0007B0064E,1517
'0007B00699,1518
'0007B00798,1519
'0007B007F9,1520
'0007B00806,1521
'0007B0085F,1522
'0007B0087E,1523
'0007B009D0,1524
'0007B00A15,1525
'0007B00A6A,1526
'0007B00A87,1527
'0007B00AC8,1528
'0007B00AFA,1529
'0007B00B15,1530
'0007B00B64,1531
'0007B00BE1,1532
'0007B00C21,1533
'0007B00CC2,1534
'0007B00D2B,1535
'0007B01817,1536
'0007B0183A,1537
'0007B0197D,1538
'0007B019FA,1539
'0007B01C02,1540
'0007B01D5C,1541
'0007B01D8F,1542
'0007B045FE,1543
'0007B0462B,1544
'0007B04662,1545
'0007B0466E,1546
'0007B046C2,1547
'0007B046D7,1548
'0007B046DC,1549
'0007B046F2,1550
'0007B04712,1551
'0007B04781,1552
'0007B047B8,1553
'0007B047C2,1554
'0007B047DD,1555
'0007B047F5,1556
'0007B047FA,1557
'0007B04828,1558
'0007B0483A,1559
'0007B04874,1560
'0007B04894,1561
'0007B04897,1562
'0007B048F0,1563
'0007B048F5,1564
'0007B048F7,1565
'0007B0490C,1566
'0007B0491A,1567
'0007B0491C,1568
'0007B0494B,1569
'0007B0494E,1570
'0007B04967,1571
'0007B04969,1572
'0007B0499B,1573
'0007B049D7,1574
'0007B049F0,1575
'0007B04A04,1576
'0007B04A38,1577
'0007B04A63,1578
'0007B04AA1,1579
'0007B04AAC,1580
'0007B04AB1,1581
'0007B04AC1,1582
'0007B04AFA,1583
'0007B04B2D,1584
'0007B04B55,1585
'0007B04B69,1586
'0007B04B85,1587
'0007B04B8A,1588
'0007B04BB4,1589
'0007B04BBF,1590
'0007B04BC6,1591
'0007B04BF3,1592
'0007B04C03,1593
'0007B04C51,1594
'0007B04C69,1595
'0007B04C99,1596
'0007B04CCC,1597
'0007B04D33,1598
'0007B04D57,1599
'0007B04D7D,1600
'0007B04DAC,1601
'0007B04DB8,1602
'0007B04DF5,1603
'0007B04DF6,1604
'0007B0C3D0,1605
'0007B0CBEF,1606
'0007B0CC1B,1607
'0007B0CC49,1608
'0007B0CC51,1609
'0007B0CCB0,1610
'0007B0CCBD,1611
'0007B0CD3D,1612
'0007B0CDA8,1613
'0007B0CDAB,1614
'0007B0CDCE,1615
'0007B0CDD8,1616
'0007B0CDDF,1617
'0007B0CDE2,1618
'0007B0CDF2,1619
'0007B0CE26,1620
'0007B0CE53,1621
'0007B0CE56,1622
'0007B0CE5D,1623
'0007B0CE69,1624
'0007B0CE7A,1625
'0007B0CE7D,1626
'0007B0CE81,1627
'0007B0CEBE,1628
'0007B0CEC0,1629
'0007B0CECE,1630
'0007B0CEE6,1631
'0007B0CEEE,1632
'0007B0CF1A,1633
'0007B0CF28,1634
'0007B0CF2B,1635
'0007B0CF32,1636
'0007B0CF36,1637
'0007B0CF5A,1638
'0007B0CF7F,1639
'0007B0CF97,1640
'0007B0CFA1,1641
'0007B0CFAB,1642
'0007B0CFBF,1643
'0007B0CFC8,1644
'0007B0CFCA,1645
'0007B0CFD0,1646
'0007B0CFF0,1647
'0007B0CFF8,1648
'0007B0CFFF,1649
'0007B0D003,1650
'0007B0D008,1651
'0007B0D042,1652
'0007B0D059,1653
'0007B0D07B,1654
'0007B0D081,1655
'0007B0D083,1656
'0007B0D089,1657
'0007B0D08F,1658
'0007B0D09B,1659
'0007B0D09E,1660
'0007B0D0CF,1661
'0007B0D0EF,1662
'0007B0D105,1663
'0007B0D125,1664
'0007B0D15D,1665
'0007B0D172,1666
'0007B0D177,1667
'0007B0D179,1668
'0007B0D19B,1669
'0007B0D1C5,1670
'0007B0D1E0,1671
'0007B0D1FA,1672
'0007B0D1FE,1673
'0007B0D201,1674
'0007B0D232,1675
'0007B0D243,1676
'0007B0D26F,1677
'0007B0D2A9,1678
'0007B0D2BA,1679
'0007B0D301,1680
'0007B0D31F,1681
'0007B0D32F,1682
'0007B0D33A,1683
'0007B0D346,1684
'0007B0D34F,1685
'0007B0D363,1686
'0007B0D388,1687
'0007B0D3C1,1688
'0007B0D3EA,1689
'0007B0DD0E,1690
'0007B0DD13,1691
'0007B0DD7F,1692
'0007B0DDB0,1693
'0007B0DDC5,1694
'0007B0DE2E,1695
'0007B0DE95,1696
'0007B0DEAC,1697
'0007B0DEB5,1698
'0007B0DF08,1699
'0007B0DF65,1700
'0007B0DFD0,1701
'0007B0E084,1702
'0007B0E093,1703
'0007B0E0D5,1704
'0007B0E0DF,1705
'0007B0E140,1706
'0007B0E156,1707
'0007B0E197,1708
'0007B0E243,1709
'0007B0E26B,1710
'0007B0E2A3,1711
'0007B0E2B7,1712
'0007B0E2E2,1713
'0007B0E393,1714
'0007B0FB57,1715
'0007B0FB6D,1716
'0007B0FB72,1717
'0007B0FB7B,1718
'0007B0FB92,1719
'0007B0FB96,1720
'0007B0FBA5,1721
'0007B0FBA9,1722
'0007B0FBAB,1723
'0007B0FBB4,1724
'0007B0FBC5,1725
'0007B0FBD1,1726
'0007B0FBD7,1727
'0007B0FBDC,1728
'0007B0FBE5,1729
'0007B0FC1C,1730
'0007B0FC25,1731
'0007B0FC2F,1732
'0007B0FC34,1733
'0007B0FC4F,1734
'0007B0FC57,1735
'0007B0FC60,1736
'0007B0FC83,1737
'0007B0FC88,1738
'0007B0FC9D,1739
'0007B0FCC9,1740
'0007B0FCD4,1741
'0007B0FCD6,1742
'0007B0FCD8,1743
'0007B0FCED,1744
'0007B0FCF5,1745
'0007B0FCF7,1746
'0007B0FD08,1747
'0007B0FD18,1748
'0007B0FD2B,1749
'0007B0FD2C,1750
'0007B0FD39,1751
'0007B0FD3C,1752
'0007B0FD55,1753
'0007B0FD65,1754
'0007B0FD66,1755
'0007B0FD6D,1756
'0007B0FD6F,1757
'0007B0FD73,1758
'0007B0FD78,1759
'0007B0FD86,1760
'0007B0FD8C,1761
'0007B0FD96,1762
'0007B0FDBE,1763
'0007B0FDC9,1764
'0007B0FDEB,1765
'0007B0FDED,1766
'0007B0FE0A,1767
'0007B0FE0C,1768
'0007B0FE1E,1769
'0007B0FE24,1770
'0007B0FE28,1771
'0007B0FE41,1772
'0007B0FE4C,1773
'0007B0FE51,1774
'0007B0FE55,1775
'0007B0FE5C,1776
'0007B0FE6B,1777
'0007B0FE70,1778
'0007B0FE71,1779
'0007B0FE75,1780
'0007B0FE79,1781
'0007B0FE7F,1782
'0007B0FE80,1783
'0007B0FE83,1784
'0007B0FE95,1785
'0007B0FEA1,1786
'0007B0FEA3,1787
'0007B0FEB6,1788
'0007B0FEB7,1789
'0007B0FEC8,1790
'0007B0FED7,1791
'0007B0FEE1,1792
'0007B0FEE3,1793
'0007B0FEE6,1794
'0007B0FEF6,1795
'0007B0FF08,1796
'0007B0FF0C,1797
'0007B0FF14,1798
'0007B0FF2C,1799
'0007B0FF43,1800
'0007B0FF4E,1801
'0007B0FF7D,1802
'0007B0FF88,1803
'0007B0FF89,1804
'0007B0FF90,1805
'0007B0FF96,1806
'0007B0FFAF,1807
'0007B0FFC8,1808
'0007B0FFDC,1809
'0007B0FFEA,1810
'0007B10015,1811
'0007B1002B,1812
'0007B1002E,1813
'0007B1003F,1814
'0007B10040,1815
'0007B10044,1816
'0007B10045,1817
'0007B1004D,1818
'0007B1005D,1819
'0007B1005E,1820
'0007B10062,1821
'0007B1006C,1822
'0007B1006D,1823
'0007B1008A,1824
'0007B10095,1825
'0007B100A3,1826
'0007B100A5,1827
'0007B100AF,1828
'0007B10102,1829
'0007B1010C,1830
'0007B1010F,1831
'0007B10112,1832
'0007B10118,1833
'0007B1011C,1834
'0007B10137,1835
'0007B1013E,1836
'0007B1015F,1837
'0007B10160,1838
'0007B10162,1839
'0007B10168,1840
'0007B1016B,1841
'0007B10199,1842
'0007B1019A,1843
'0007B1019B,1844
'0007B1019F,1845
'0007B101A0,1846
'0007B101AE,1847
'0007B101CE,1848
'0007B101D7,1849
'0007B101ED,1850
'0007B10207,1851
'0007B10235,1852
'0007B10257,1853
'0007B1025D,1854
'0007B10282,1855
'0007B10286,1856
'0007B1028F,1857
'0007B102A4,1858
'0007B102A6,1859
'0007B102A9,1860
'0007B102F1,1861
'0007B10306,1862
'0007B10326,1863
'0007B10629,1864
'0007B10B46,1865
'0007B10B59,1866
'0007B11849,1867
'0007B11AB4,1868
'0007B11AC0,1869
'0007B11AC4,1870
'0007B11B4E,1871
'0007B11B57,1872
'0007B11B58,1873
'0007B11B69,1874
'0007B11B6E,1875
'0007B11B77,1876
'0007B11B79,1877
'0007B11B82,1878
'0007B11B99,1879
'0007B11B9A,1880
'0007B11B9C,1881
'0007B11BA5,1882
'0007B11BBC,1883
'0007B11BE2,1884
'0007B11BE3,1885
'0007B11BED,1886
'0007B11BF0,1887
'0007B11BF1,1888
'0007B11C10,1889
'0007B11C19,1890
'0007B11C27,1891
'0007B11C38,1892
'0007B11C3B,1893
'0007B11C51,1894
'0007B11C5D,1895
'0007B11C61,1896
'0007B11C72,1897
'0007B11C8E,1898
'0007B11C8F,1899
'0007B11C97,1900
'0007B11C9E,1901
'0007B11CA8,1902
'0007B11CA9,1903
'0007B11CAB,1904
'0007B11CB3,1905
'0007B11CC8,1906
'0007B11CCA,1907
'0007B11CD2,1908
'0007B11CDC,1909
'0007B11CE0,1910
'0007B11CE8,1911
'0007B11CF9,1912
'0007B11D05,1913
'0007B11D13,1914
'0007B11D14,1915
'0007B11D20,1916
'0007B11D27,1917
'0007B11D2D,1918
'0007B11D31,1919
'0007B11D3C,1920
'0007B11D3D,1921
'0007B11D3E,1922
'0007B11D52,1923
'0007B11D53,1924
'0007B11D61,1925
'0007B11D6D,1926
'0007B11D76,1927
'0007B11D80,1928
'0007B11D82,1929
'0007B11D8A,1930
'0007B11D9C,1931
'0007B11DB9,1932
'0007B11DC1,1933
'0007B11DE1,1934
'0007B11DF4,1935
'0007B11DF7,1936
'0007B11E00,1937
'0007B11E04,1938
'0007B11E12,1939
'0007B11E13,1940
'0007B11E1E,1941
'0007B11E21,1942
'0007B11E29,1943
'0007B11E2F,1944
'0007B11E34,1945
'0007B11E39,1946
'0007B11E3E,1947
'0007B11E42,1948
'0007B11E48,1949
'0007B11E5C,1950
'0007B11E5D,1951
'0007B11E6D,1952
'0007B11E70,1953
'0007B11E78,1954
'0007B11E86,1955
'0007B11E8A,1956
'0007B11E8D,1957
'0007B11E91,1958
'0007B11E9C,1959
'0007B11EA9,1960
'0007B11EAB,1961
'0007B11EAE,1962
'0007B11EB6,1963
'0007B11EB7,1964
'0007B11EBD,1965
'0007B11ECB,1966
'0007B11ED5,1967
'0007B11EEA,1968
'0007B11EF4,1969
'0007B11EFD,1970
'0007B11F08,1971
'0007B11F0E,1972
'0007B11F12,1973
'0007B11F18,1974
'0007B11F24,1975
'0007B11F25,1976
'0007B11F2A,1977
'0007B11F3A,1978
'0007B11F42,1979
'0007B11F58,1980
'0007B11F6D,1981
'0007B11F73,1982
'0007B11F77,1983
'0007B11F84,1984
'0007B11F90,1985
'0007B11F9B,1986
'0007B11FBF,1987
'0007B11FD9,1988
'0007B11FEC,1989
'0007B11FEF,1990
'0007B11FF1,1991
'0007B12003,1992
'0007B12005,1993
'0007B1201B,1994
'0007B1202A,1995
'0007B12033,1996
'0007B1203B,1997
'0007B12049,1998
'0007B12051,1999
'0007B12067,2000
'0007B1206B,2001
'0007B1206E,2002
'0007B12078,2003
'0007B1207A,2004
'0007B12087,2005
'0007B12098,2006
'0007B120B1,2007
'0007B120B2,2008
'0007B120C0,2009
'0007B120C5,2010
'0007B120D9,2011
'0007B120E1,2012
'0007B120E8,2013
'0007B120EE,2014
'0007B120F5,2015
'0007B12103,2016
'0007B12107,2017
'0007B12113,2018
'0007B12120,2019
'0007B12121,2020
'0007B12126,2021
'0007B1212A,2022
'0007B12131,2023
'0007B1213C,2024
'0007B12145,2025
'0007B12147,2026
'0007B12149,2027
'0007B1215C,2028
'0007B12163,2029
'0007B12178,2030
'0007B12186,2031
'0007B1218C,2032
'0007B1219C,2033
'0007B121A5,2034
'0007B121C2,2035
'0007B121E3,2036
'0007B121E8,2037
'0007B121EC,2038
'0007B121FA,2039
'0007B12210,2040
'0007B1221E,2041
'0007B12229,2042
'0007B12237,2043
'0007B12240,2044
'0007B12247,2045
'0007B1224E,2046
'0007B12258,2047
'0007B12259,2048
'0007B1225A,2049
'0007B1225E,2050
'0007B12271,2051
'0007B1227C,2052
'0007B12289,2053
'0007B12290,2054
'0007B122A1,2055
'0007B122B0,2056
'0007B122B2,2057
'0007B122C2,2058
'0007B122C4,2059
'0007B122DB,2060
'0007B122DD,2061
'0007B122E1,2062
'0007B122EE,2063
'0007B122F9,2064
'0007B12307,2065
'0007B1230B,2066
'0007B12310,2067
'0007B823B7,2068
'0007B82412,2069
'0007B8242A,2070
'0007B8242C,2071
'0007B82462,2072
'0007B82470,2073
'0007B824AA,2074
'0007B824FC,2075
'0007B82633,2076
'0007B826DF,2077
'0007B82758,2078
'0007B82775,2079
'0007B82787,2080
'0007B827FE,2081
'0007B8289E,2082
'0007B828C0,2083
'0007B82928,2084
'0007B8295F,2085
'0007B8296A,2086
'0007B82971,2087
'0007B8299C,2088
'0007B829CC,2089
'0007B829E6,2090
'0007B82A6A,2091
'0007B82BFE,2092
'0007B82C48,2093
'0007B82CC1,2094
'0007B82CFB,2095
'0007B82D4C,2096
'0007B82D86,2097
'0007B82DEB,2098
'0007B82E56,2099
'0007B82E5A,2100
'0007B82EA0,2101
'0007B82EC8,2102
'0007B82EF9,2103
'0007B82F0D,2104
'0007B82F42,2105
'0007B82FAD,2106
'0007B82FE1,2107
'0007B82FF6,2108
'0007B82FF9,2109
'0007B82FFA,2110
'0007B8300B,2111
'0007B83018,2112
'0007B8309D,2113
'0007B830BE,2114
'0007B830CC,2115
'0007B830EB,2116
'0007B83206,2117
'0007B8327F,2118
'0007B83285,2119
'0007B832E6,2120
'0007B83314,2121
'0007B83338,2122
'0007B8334D,2123
'0007B833D9,2124
'0007B83418,2125
'0007B8345A,2126
'0007B83460,2127
'0007B83477,2128
'0007B8347F,2129
'0007B83483,2130
'0007B8349B,2131
'0007B834A9,2132
'0007B8350F,2133
'0007B83512,2134
'0007B83517,2135
'0007B83572,2136
'0007B835AB,2137
'0007B835B3,2138
'0007B835CC,2139
'0007B835EA,2140
'0007B83667,2141
'0007B8367D,2142
'0007B83687,2143
'0007B836CE,2144
'0007B83716,2145
'0007B8371B,2146
'0007B83730,2147
'0007B8373B,2148
'0007B83740,2149
'0007B83783,2150
'0007B83790,2151
'0007B837C0,2152
'0007B83875,2153
'0007B83897,2154
'0007B838A5,2155
'0007B8391F,2156
'0007B83976,2157
'0007B83979,2158
'0007B839A2,2159
'0007B839BE,2160
'0007B839C1,2161
'0007B839DD,2162
'0007B83A0F,2163
'0007B83AA2,2164
'0007B83AC2,2165
'0007B83BBA,2166
'0007B83BF5,2167
'0007B83C1E,2168
'0007B83C6D,2169
'0007B83DA9,2170
'0007B8410E,2171
'0007B84AD4,2172
'0007B84B19,2173
'0007B84B28,2174
'0007B84B57,2175
'0007B84B8F,2176
'0007B84B95,2177
'0007B84BB4,2178
'0007B84C02,2179
'0007B84C5C,2180
'0007B84C69,2181
'0007B84D38,2182
'0007B84D4B,2183
'0007B84D52,2184
'0007B84E57,2185
'0007B84E6D,2186
'0007B84E84,2187
'0007B84EBE,2188
'0007B84EF8,2189
'0007B84F05,2190
'0007B84F0B,2191
'0007B84F26,2192
'0007B84F55,2193
'0007B84F6F,2194
'0007B84F77,2195
'0007B84FAD,2196
'0007B84FCA,2197
'0007B84FDB,2198
'0007B85039,2199
'0007B85072,2200
'0007B85122,2201
'0007B851B2,2202
'0007B851C4,2203
'0007B851CA,2204
'0007B85209,2205
'0007B85237,2206
'0007B85250,2207
'0007B85288,2208
'0007B8CC07,2209
'0007B8CC11,2210
'0007B8CC6C,2211
'0007B8CCA4,2212
'0007B8CCA5,2213
'0007B8CCBB,2214
'0007B8CD19,2215
'0007B8CD54,2216
'0007B8CD7D,2217
'0007B8CD91,2218
'0007B8CD95,2219
'0007B8CDCB,2220
'0007B8CDCE,2221
'0007B8CE0D,2222
'0007B8CE25,2223
'0007B8CED1,2224
'0007B8CF13,2225
'0007B8CF54,2226
'0007B8CF92,2227
'0007B8CF97,2228
'0007B8CFA3,2229
'0007B8CFB3,2230
'0007B8CFEE,2231
'0007B8CFFC,2232
'0007B8D042,2233
'0007B8D04A,2234
'0007B8D065,2235
'0007B8D0AF,2236
'0007B8D0DE,2237
'0007B8D0E7,2238
'0007B8D14F,2239
'0007B8D155,2240
'0007B8D170,2241
'0007B8D195,2242
'0007B8D1B0,2243
'0007B8D1C0,2244
'0007B8D22D,2245
'0007B8D233,2246
'0007B8D26F,2247
'0007B8D2DF,2248
'0007B8D2E2,2249
'0007B8D310,2250
'0007B8D347,2251
'0007B8D41D,2252
'0007B8EB85,2253
'0007B8EBA6,2254
'0007B8EBB2,2255
'0007B8EBC6,2256
'0007B8EBD8,2257
'0007B8EBE5,2258
'0007B8EBEA,2259
'0007B8EBFD,2260
'0007B8EC66,2261
'0007B8EC73,2262
'0007B8EC82,2263
'0007B8EC8C,2264
'0007B8ECE8,2265
'0007B8ECFE,2266
'0007B8ED2B,2267
'0007B8ED38,2268
'0007B8ED52,2269
'0007B8ED62,2270
'0007B8ED70,2271
'0007B8ED96,2272
'0007B8EDDD,2273
'0007B8EDE0,2274
'0007B8EE01,2275
'0007B8EE70,2276
'0007B8EEB7,2277
'0007B8EEE2,2278
'0007B8EEFB,2279
'0007B8EF0B,2280
'0007B8EF0D,2281
'0007B8EF2C,2282
'0007B8EF33,2283
'0007B8EF8C,2284
'0007B8EF99,2285
'0007B8EFAE,2286
'0007B8EFB4,2287
'0007B8EFD7,2288
'0007B8EFE3,2289
'0007B8EFF0,2290
'0007B8F01B,2291
'0007B8F056,2292
'0007B8F064,2293
'0007B8F065,2294
'0007B8F083,2295
'0007B8F0AD,2296
'0007B8F120,2297
'0007B8F12A,2298
'0007B8F16D,2299
'0007B8F1A3,2300
'0007B8F1D9,2301
'0007B8F1E6,2302
'0007B8F1F4,2303
'0007B8F200,2304
'0007B8F221,2305
'0007B8F225,2306
'0007B8F233,2307
'0007B8F234,2308
'0007B8F237,2309
'0007B8F244,2310
'0007B8F256,2311
'0007B8F260,2312
'0007B8F279,2313
'0007B8F297,2314
'0007B8F2B6,2315
'0007B8F2D8,2316
'0007B8F2F4,2317
'0007B8F30B,2318
'0007B8F32D,2319
'0007B8F337,2320
'0007B8F359,2321
'0007B8F35D,2322
'0007B95362,2323
'0007B95A4A,2324
'0007B95BC4,2325
'0007B95BFC,2326
'0007B95D22,2327
'0007B95D45,2328
'0007B95D4E,2329
'0007B95E99,2330
'0007B95EB0,2331
'0007B95EE1,2332
'0007B95F2F,2333
'0007B95F94,2334
'0007B95FFE,2335
'0007B96080,2336
'0007B9617A,2337
'0007B9623F,2338
'0007B9637F,2339
'0007B9AB53,2340
'0007B9AB57,2341
'0007B9ABC5,2342
'0007B9ABE5,2343
'0007B9AC05,2344
'0007B9AC06,2345
'0007B9AC3C,2346
'0007B9AC46,2347
'0007B9AC49,2348
'0007B9AC5B,2349
'0007B9AC77,2350
'0007B9AC92,2351
'0007B9ACD5,2352
'0007B9ACE3,2353
'0007B9AD23,2354
'0007B9AD28,2355
'0007B9AD58,2356
'0007B9AD67,2357
'0007B9AD72,2358
'0007B9AD8A,2359
'0007B9ADA0,2360
'0007B9ADA4,2361
'0007B9ADC5,2362
'0007B9ADC7,2363
'0007B9ADE0,2364
'0007B9AE35,2365
'0007B9AE65,2366
'0007B9AE6E,2367
'0007B9AEC5,2368
'0007B9AECA,2369
'0007B9AFB2,2370
'0007B9AFD1,2371
'0007B9AFD9,2372
'0007B9AFE8,2373
'0007B9AFF3,2374
'0007B9B03B,2375
'0007B9B04D,2376
'0007B9B09A,2377
'0007B9B0A5,2378
'0007B9B0A8,2379
'0007B9B0AD,2380
'0007B9B0B0,2381
'0007B9B0D9,2382
'0007B9B0F3,2383
'0007B9B104,2384
'0007B9B10C,2385
'0007B9B114,2386
'0007B9B120,2387
'0007B9B170,2388
'0007B9B1CE,2389
'0007B9B206,2390
'0007B9B208,2391
'0007B9B221,2392
'0007B9B245,2393
'0007B9B24D,2394
'0007B9B274,2395
'0007B9B287,2396
'0007B9B28C,2397
'0007B9B295,2398
'0007B9B2C5,2399
'0007B9B2DC,2400
'0007B9B2E6,2401
'0007B9B2EF,2402
'0007B9B322,2403
'0007B9B328,2404
'0007B9B329,2405
'0007B9B345,2406
'0007B9B356,2407
'0007B9B390,2408
'0007B9B391,2409
'0007B9B3D9,2410
'0007B9B41A,2411
'0007B9B448,2412
'0007B9B44F,2413
'0007B9B454,2414
'0007B9B46E,2415
'0007B9B476,2416
'0007B9B4C4,2417
'0007B9B4DD,2418
'0007B9B4E8,2419
'0007B9B4F8,2420
'0007B9B500,2421
'0007B9B510,2422
'0007B9B532,2423
'0007B9B557,2424
'0007B9B559,2425
'0007B9B560,2426
'0007B9B58E,2427
'0007B9B593,2428
'0007B9B5B3,2429
'0007B9B5B9,2430
'0007B9B5D2,2431
'0007B9B5E5,2432
'0007B9B5F1,2433
'0007B9B5FF,2434
'0007B9B644,2435
'0007B9B645,2436
'0007B9B650,2437
'0007B9B669,2438
'0007B9B66A,2439
'0007B9B671,2440
'0007B9B674,2441
'0007B9B675,2442
'0007B9EC16,2443
'0007BA91DA,2444
'0007BA9217,2445
'0007BA9247,2446
'0007BA927F,2447
'0007BA9297,2448
'0007BA92A7,2449
'0007BA92BF,2450
'0007BA930B,2451
'0007BA9396,2452
'0007BA93AF,2453
'0007BA93BB,2454
'0007BA93D1,2455
'0007BA93E2,2456
'0007BA93F0,2457
'0007BA944C,2458
'0007BA9452,2459
'0007BA9487,2460
'0007BA94CA,2461
'0007BA94CE,2462
'0007BA94D8,2463
'0007BA94E6,2464
'0007BA94FE,2465
'0007BA9505,2466
'0007BA9509,2467
'0007BA9518,2468
'0007BA951C,2469
'0007BA952F,2470
'0007BA9535,2471
'0007BA953B,2472
'0007BA954D,2473
'0007BA956B,2474
'0007BA956D,2475
'0007BA9589,2476
'0007BA958C,2477
'0007BA95B2,2478
'0007BA95E6,2479
'0007BA95EB,2480
'0007BA95F5,2481
'0007BA95FE,2482
'0007BA961B,2483
'0007BA9632,2484
'0007BA963F,2485
'0007BA967E,2486
'0007BA9684,2487
'0007BA9694,2488
'0007BA96AA,2489
'0007BA9737,2490
'0007BA9780,2491
'0007BA9781,2492
'0007BA97C8,2493
'0007BA980B,2494
'0007BA981E,2495
'0007BA981F,2496
'0007BA982E,2497
'0007BA983F,2498
'0007BA9848,2499
'0007BA9859,2500
'0007BA9864,2501
'0007BA9894,2502
'0007BA98A0,2503
'0007BA98A7,2504
'0007BA98A8,2505
'0007BA98B2,2506
'0007BA98C0,2507
'0007BA990C,2508
'0007BA99D1,2509
'0007BA99EC,2510
'0007BA9A8F,2511
'0007BA9A9B,2512
'0007BA9AB4,2513
'0007BA9AFE,2514
'0007BA9B08,2515
'0007BA9B0E,2516
'0007BA9B2D,2517
'0007BA9B43,2518
'0007BA9B57,2519
'0007BA9BE7,2520
'0007BA9BED,2521
'0007BA9C2E,2522
'0007BA9C4F,2523
'0007BA9C70,2524
'0007BA9C9B,2525
'0007BA9CF4,2526
'0007BA9CF9,2527
'0007BA9D30,2528
'0007BA9D50,2529
'0007BA9DA3,2530
'0007BA9DCA,2531
'0007BA9DCE,2532
'0007BA9DDB,2533
'0007BA9DE5,2534
'0007BA9DED,2535
'0007BA9DFC,2536
'0007BA9E02,2537
'0007BA9E0C,2538
'0007BA9E3D,2539
'0007BA9E3E,2540
'0007BA9E40,2541
'0007BA9E4D,2542
'0007BA9E59,2543
'0007BAA199,2544
'0007BAA1DC,2545
'0007BAA61D,2546
'0007BAA7A3,2547
'0007BAA9A5,2548
'0007BAAA71,2549
'0007BAAE69,2550
'0007BAAE70,2551
'0007BAAE71,2552
'0007BAAE7C,2553
'0007BAAE7D,2554
'0007BAAEA0,2555
'0007BAAEBE,2556
'0007BAAEC8,2557
'0007BAAECF,2558
'0007BAAF25,2559
'0007BAAF3F,2560
'0007BAAF54,2561
'0007BAAF5C,2562
'0007BAAF70,2563
'0007BAAF8D,2564
'0007BAAF91,2565
'0007BAAF9D,2566
'0007BAAFA7,2567
'0007BAAFAA,2568
'0007BAAFBF,2569
'0007BAAFC6,2570
'0007BAAFD5,2571
'0007BAAFE3,2572
'0007BAB014,2573
'0007BAB016,2574
'0007BAB017,2575
'0007BAB041,2576
'0007BAB052,2577
'0007BAB067,2578
'0007BAB081,2579
'0007BAB091,2580
'0007BAB09B,2581
'0007BAB09D,2582
'0007BAB0B8,2583
'0007BAB104,2584
