"agd_tail","density","predicted","conf.low","conf.high"
-1.009,"148.4",2.24749683333527,1.81598818359447,2.67900548307607
-1.009,"257.5",1.66435064981728,1.41486045544796,1.9138408441866
-1.009,"366.6",1.23274267674494,0.92660297922927,1.53888237426062
-1.008,"148.4",2.24755718211581,1.8163208429646,2.67879352126703
-1.008,"257.5",1.66455206160323,1.41526098935691,1.91384313384955
-1.008,"366.6",1.23303301817973,0.92718171460552,1.53888432175394
-1.001,"148.4",2.24797962870156,1.81864949691374,2.67730976048937
-1.001,"257.5",1.66596240656317,1.41806280399308,1.91386200913325
-1.001,"366.6",1.23506636284809,0.930982558583231,1.53915016711295
-0.999,"148.4",2.24810032936632,1.81920177076011,2.67699888797253
-0.999,"257.5",1.66636551089903,1.41880783580563,1.91392318599243
-0.999,"366.6",1.23564762484372,0.932021612219839,1.53927363746761
-0.996,"148.4",2.24828138172428,1.82005810216939,2.67650466127918
-0.996,"257.5",1.66697029124935,1.41993539327642,1.91400518922228
-0.996,"366.6",1.23651977268188,0.933580997226968,1.53945854813679
-0.993,"148.4",2.24846243571038,1.82091725315454,2.67600761826623
-0.993,"257.5",1.66757522020401,1.42121759759074,1.91393284281728
-0.993,"366.6",1.23739222595769,0.935141347285116,1.53964310463027
-0.992,"148.4",2.24852278739995,1.82120492456424,2.67584065023565
-0.992,"257.5",1.66777689620984,1.42164510331356,1.91390868910612
-0.992,"366.6",1.23768311151811,0.935661678346549,1.53970454468966
-0.99,"148.4",2.24864349131916,1.82178035576242,2.6755066268759
-0.99,"257.5",1.66818029775003,1.42244529714985,1.91391529835022
-0.99,"366.6",1.23826498424734,0.93670266192866,1.53982730656602
-0.976,"148.4",2.24948843878857,1.82642799443261,2.67254888314452
-0.976,"257.5",1.67100595728957,1.42802303097667,1.91398888360246
-0.976,"366.6",1.24234187672167,0.944001537057696,1.54068221638565
-0.972,"148.4",2.24972985874256,1.82799266752698,2.67146704995815
-0.972,"257.5",1.67181388271363,1.42961861164894,1.91400915377831
-0.972,"366.6",1.2435079154261,0.946090779660623,1.54092505119158
-0.971,"148.4",2.24979021417171,1.82838492494639,2.67119550339702
-0.971,"257.5",1.67201590532073,1.43001764176483,1.91401416887662
-0.971,"366.6",1.24379950903691,0.946613357369877,1.54098566070395
-0.969,"148.4",2.24991092555735,1.82916953038303,2.67065232073167
-0.969,"257.5",1.6724200000328,1.43081669077294,1.91402330929267
-0.969,"366.6",1.24438279686852,0.947658833132513,1.54110676060452
-0.968,"148.4",2.24997128151345,1.82956187841922,2.67038068460767
-0.968,"257.5",1.67262207213679,1.43121656144556,1.91402758282802
-0.968,"366.6",1.24467449105736,0.948181731149729,1.541167250965
-0.962,"148.4",2.25033342092316,1.83179954278255,2.66886729906377
-0.962,"257.5",1.67383485120097,1.43361691983453,1.91405278256741
-0.962,"366.6",1.24642535900484,0.951321360010948,1.54152935799874
-0.959,"148.4",2.25051449298024,1.83273581917103,2.66829316678944
-0.959,"257.5",1.6744414634224,1.43476581979254,1.91411710705225
-0.959,"366.6",1.2473012440662,0.95289261410655,1.54170987402585
-0.951,"148.4",2.25099735941526,1.83523258917263,2.66676212965789
-0.951,"257.5",1.67605982169134,1.43778243048806,1.91433721289462
-0.951,"366.6",1.24963840376347,0.95708731267505,1.5421894948519
-0.95,"148.4",2.25105771849493,1.8355446888273,2.66657074816257
-0.95,"257.5",1.6762621906831,1.43815976135836,1.91436462000784
-0.95,"366.6",1.24993069838744,0.957612129080056,1.54224926769483
-0.948,"148.4",2.25117843716892,1.83616889042644,2.6661879839114
-0.948,"257.5",1.6766669781332,1.43891459282785,1.91441936343855
-0.948,"366.6",1.25051538723197,0.958662081073618,1.54236869339032
-0.942,"148.4",2.2515405972935,1.83807493419557,2.66500626039143
-0.942,"257.5",1.67788173618008,1.44118044532866,1.9145830270315
-0.942,"366.6",1.2522702493699,0.961814489165441,1.54272600957435
-0.939,"148.4",2.25172167965353,1.83911304172907,2.66433031757798
-0.939,"257.5",1.67848933775789,1.44231413568528,1.9146645398305
-0.939,"366.6",1.25314812716143,0.96340263208498,1.54289362223789
-0.938,"148.4",2.25178204077926,1.83946133528448,2.66410274627404
-0.938,"257.5",1.67869190458481,1.44269214569585,1.91469166347378
-0.938,"366.6",1.25344081916444,0.963933465588352,1.54294817274053
-0.93,"148.4",2.25226493585922,1.84226762664739,2.66226224507105
-0.93,"257.5",1.68031303254488,1.44571826435053,1.91490780073924
-0.93,"366.6",1.25578354213969,0.968273932715986,1.5432931515634
-0.929,"148.4",2.25232529850045,1.84262467019139,2.6620259268095
-0.929,"257.5",1.68051574770035,1.44609678405766,1.91493471134303
-0.929,"366.6",1.25607653063477,0.968824749261818,1.54332831200772
-0.927,"148.4",2.25244602428485,1.84342195390262,2.66147009466707
-0.927,"257.5",1.68092122744596,1.44685399342834,1.91498846146358
-0.927,"366.6",1.25666260619313,0.969926756886307,1.54339845549996
-0.918,"148.4",2.2529892985567,1.8472982148327,2.65868038228069
-0.918,"257.5",1.68274670187216,1.45026424058779,1.91522916315653
-0.918,"366.6",1.25930156931962,0.974891969068779,1.54371116957046
-0.914,"148.4",2.25323075809161,1.84891774848763,2.65754376769559
-0.914,"257.5",1.68355845215317,1.45178137978616,1.91533552452018
-0.914,"366.6",1.26047529221763,0.977101973703966,1.5438486107313
-0.913,"148.4",2.25329112338673,1.84915684601121,2.65742540076225
-0.913,"257.5",1.68376143090142,1.45216080633842,1.91536205546443
-0.913,"366.6",1.26076880451788,0.977654786637384,1.54388282239838
-0.911,"148.4",2.25341185446924,1.84963537891452,2.65718833002397
-0.911,"257.5",1.68416743780789,1.45291982957107,1.91541504604472
-0.911,"366.6",1.261355926893,0.97876078656305,1.54395106722295
-0.909,"148.4",2.25353258620677,1.85011495781596,2.65695021459758
-0.909,"257.5",1.68457351059086,1.45367907966499,1.91546794151674
-0.909,"366.6",1.2619431795234,0.979867285165968,1.54401907388084
-0.893,"148.4",2.25449846349406,1.85639146936486,2.65260545762326
-0.893,"257.5",1.68782446390776,1.45976125083109,1.91588767698443
-0.893,"366.6",1.26664587373143,0.988626778296321,1.54466496916654
-0.89,"148.4",2.25467957007396,1.85753681872941,2.65182232141851
-0.89,"257.5",1.688434486821,1.4609032756923,1.9159656979497
-0.89,"366.6",1.26752855044937,0.990196097264962,1.54486100363378
-0.888,"148.4",2.25480030859185,1.85830363753192,2.65129697965179
-0.888,"257.5",1.68884125105459,1.46166490954218,1.916017592567
-0.888,"366.6",1.26811716268198,0.991242782806916,1.54499154255705
-0.883,"148.4",2.25510215766769,1.86025217406503,2.64995214127036
-0.883,"257.5",1.68985844962765,1.46356998817048,1.91614691108482
-0.883,"366.6",1.26958925608345,0.993861150228968,1.54531736193793
-0.881,"148.4",2.25522289840625,1.8610578076478,2.64938798916471
-0.881,"257.5",1.69026544424135,1.464332417297,1.9161984711857
-0.881,"366.6",1.27017831821647,0.994909158057341,1.54544747837561
-0.88,"148.4",2.25528326901221,1.86146065009646,2.64910588792795
-0.88,"257.5",1.69046896622845,1.46471740627757,1.91622052617933
-0.88,"366.6",1.27047289738067,0.995433303475865,1.54551249128548
-0.874,"148.4",2.25564549594864,1.86387806423416,2.64741292766312
-0.874,"257.5",1.69169044364099,1.46708973413174,1.91629115315023
-0.874,"366.6",1.27224104466254,0.998580155332049,1.54590193399303
-0.872,"148.4",2.25576623951338,1.86468400597143,2.64684847305533
-0.872,"257.5",1.69209773438085,1.46788095056267,1.91631451819902
-0.872,"366.6",1.27283068279414,0.999629859330978,1.5460315062573
-0.871,"148.4",2.25582661152971,1.86508700254965,2.64656622050976
-0.871,"257.5",1.6923014044238,1.46827664138318,1.91632616746442
-0.871,"366.6",1.27312554972773,1.00015485246582,1.54609624698965
-0.869,"148.4",2.25594735602926,1.86574224692948,2.64615246512904
-0.869,"257.5",1.69270879385307,1.46906818825112,1.91634939945502
-0.869,"366.6",1.27371537924507,1.00120512086863,1.54622563762151
-0.868,"148.4",2.25600772851209,1.86596907339382,2.64604638363036
-0.868,"257.5",1.6929125132383,1.46946404430525,1.91636098217135
-0.868,"366.6",1.27401034179461,1.00173039608144,1.54629028750777
-0.866,"148.4",2.25612847394285,1.86642283121108,2.64583411667462
-0.866,"257.5",1.69332000134728,1.47025592167061,1.91638408102394
-0.866,"366.6",1.27460036238978,1.00278122839171,1.54641949638785
-0.86,"148.4",2.25649071394142,1.86778494413836,2.64519648374447
-0.86,"257.5",1.69454286034329,1.47263287606456,1.91645284462201
-0.86,"366.6",1.27637118690907,1.00593597840268,1.54680639541547
-0.854,"148.4",2.25685295946566,1.8689948243198,2.64471109461153
-0.854,"257.5",1.69576631125177,1.47501181446669,1.91652080803684
-0.854,"366.6",1.27814315264001,1.00910774455455,1.54717856072548
-0.853,"148.4",2.25691333425388,1.8691731021774,2.64465356633036
-0.853,"257.5",1.6959702772753,1.47540849714064,1.91653205740997
-0.853,"366.6",1.27843859095151,1.00964990548418,1.54722727641884
-0.851,"148.4",2.25703408428635,1.8696721635109,2.6443960050618
-0.851,"257.5",1.69637825863642,1.47620202789583,1.91655448937701
-0.851,"366.6",1.27902956229584,1.0107345510062,1.54732457358549
-0.85,"148.4",2.25709445953022,1.86998834219394,2.64420057686649
-0.85,"257.5",1.69658227397291,1.47659887598373,1.91656567196208
-0.85,"366.6",1.27932509529406,1.01127703555756,1.54737315503055
-0.848,"148.4",2.25721521047218,1.87062071253594,2.64380970840843
-0.848,"257.5",1.69699035395499,1.47739273759672,1.91658797031326
-0.848,"366.6",1.27991625585595,1.01236232813823,1.54747018357366
-0.842,"148.4",2.25757746691758,1.87252078405727,2.64263414977789
-0.842,"257.5",1.69821498833462,1.47976919353321,1.91666078313603
-0.842,"366.6",1.28169049281557,1.01561091901138,1.54777006661975
-0.841,"148.4",2.25763784351754,1.87284058276547,2.64243510426961
-0.841,"257.5",1.69841915158031,1.4801227579035,1.91671554525712
-0.841,"366.6",1.28198630893707,1.01615114100061,1.54782147687353
-0.839,"148.4",2.25775859716629,1.87348019267311,2.64203700165946
-0.839,"257.5",1.69882752736594,1.48083000783079,1.91682504690109
-0.839,"366.6",1.2825780352761,1.01723190885745,1.54792416169475
-0.832,"148.4",2.25818123962844,1.87589854251286,2.64046393674401
-0.832,"257.5",1.7002573601471,1.48330665524726,1.91720806504695
-0.832,"366.6",1.28465006363739,1.0210179948787,1.54828213239608
-0.83,"148.4",2.25830199595143,1.87659519104645,2.64000880085641
-0.83,"257.5",1.70066603164668,1.48401463248124,1.91731743081211
-0.83,"366.6",1.28524235292745,1.02210070405305,1.54838400180184
-0.827,"148.4",2.25848313154141,1.87764509353998,2.63932116954285
-0.827,"257.5",1.70127916208584,1.48507690146428,1.9174814227074
-0.827,"366.6",1.28613102065883,1.02372557577135,1.5485364655463
-0.823,"148.4",2.25872464771653,1.87905294840093,2.63839634703212
-0.823,"257.5",1.70209689926889,1.4864938260388,1.91769997249898
-0.823,"366.6",1.2873163466487,1.02589648088187,1.54873621241554
-0.821,"148.4",2.25884540668125,1.87982614398106,2.63786466938144
-0.821,"257.5",1.70250586639212,1.48720253090363,1.91780920188061
-0.821,"366.6",1.28790919604721,1.02698283046559,1.54883556162883
-0.813,"148.4",2.25932844835042,1.88291998025317,2.63573691644767
-0.813,"257.5",1.70414239165815,1.49003896791893,1.91824581539736
-0.813,"366.6",1.29028183303529,1.03133257053463,1.54923109553596
-0.811,"148.4",2.25944921021227,1.88369370313121,2.63520471729333
-0.811,"257.5",1.70455168714537,1.49074848164138,1.91835489264936
-0.811,"366.6",1.29087530142263,1.03242109015175,1.54932951269351
-0.809,"148.4",2.25956997264872,1.88446753166217,2.63467241363527
-0.809,"257.5",1.70496104829183,1.4914581571831,1.91846393940057
-0.809,"366.6",1.29146889318219,1.03351004327333,1.54942774309104
-0.806,"148.4",2.25975111737728,1.88562847269896,2.6338737620556
-0.806,"257.5",1.70557521311267,1.49252297394155,1.91862745228379
-0.806,"366.6",1.29235951183317,1.03514428540727,1.54957473825906
-0.804,"148.4",2.25987188124324,1.88640256564452,2.63334119684196
-0.804,"257.5",1.70598473838735,1.4932330541009,1.91873642267381
-0.804,"366.6",1.29295341140045,1.03623432155046,1.54967250125043
-0.799,"148.4",2.26017379339398,1.88833826136956,2.6320093254184
-0.799,"257.5",1.70700883875361,1.4950147173561,1.91900296015111
-0.799,"366.6",1.29443869757749,1.03897197552821,1.54990541962676
-0.797,"148.4",2.2602945592444,1.88911272517365,2.63147639331516
-0.797,"257.5",1.70741859375992,1.4957285765977,1.91910861092214
-0.797,"366.6",1.29503302657637,1.04009756937261,1.54996848378014
-0.795,"148.4",2.26041532565821,1.88988729508276,2.63094335623366
-0.795,"257.5",1.70782841439355,1.49649269320912,1.91916413557798
-0.795,"366.6",1.2956274779478,1.04122369826491,1.55003125763069
-0.793,"148.4",2.26053609263379,1.89066197116157,2.63041021410601
-0.793,"257.5",1.70823830064989,1.49735993770152,1.91911666359827
-0.793,"366.6",1.29622205154823,1.04235036224656,1.55009374084991
-0.792,"148.4",2.26059647633174,1.89104934903483,2.63014360362865
-0.792,"257.5",1.70844326838515,1.49779365518895,1.91909288158134
-0.792,"366.6",1.29651938413943,1.04291389490877,1.55012487337009
-0.79,"148.4",2.26071724414698,1.89182418448954,2.62961030380442
-0.79,"257.5",1.70885325306695,1.49866128063273,1.91904522550116
-0.79,"366.6",1.29711414081386,1.04404136160158,1.55018692002613
-0.788,"148.4",2.26083801251999,1.89259912627578,2.6290768987642
-0.788,"257.5",1.70926330335995,1.49952916001688,1.91899744670302
-0.788,"366.6",1.29770901935767,1.04516936348621,1.55024867522914
-0.781,"148.4",2.26126070619481,1.89530018200297,2.62722123038665
-0.781,"257.5",1.71069899600696,1.50257367126536,1.91882432074857
-0.781,"366.6",1.29979205189948,1.04912158530044,1.55046251849852
-0.774,"148.4",2.26168340661395,1.89716072200943,2.62620609121847
-0.774,"257.5",1.71213549213586,1.50590462466894,1.91836635960278
-0.774,"366.6",1.30187656937483,1.05308036541883,1.55067277333083
-0.772,"148.4",2.26180417939141,1.89760493688714,2.62600342189568
-0.772,"257.5",1.71254606715162,1.50687228852827,1.91821984577496
-0.772,"366.6",1.30247241766873,1.05421265027396,1.55073218506351
-0.771,"148.4",2.261864565984,1.89782704945306,2.62590208251494
-0.771,"257.5",1.7127513792483,1.50735621120497,1.91814654729164
-0.771,"366.6",1.30277038703683,1.05477957844731,1.55076119562635
-0.769,"148.4",2.26198533957588,1.89827128483804,2.62569939431372
-0.769,"257.5",1.71316205261636,1.50832423803982,1.9179998671929
-0.769,"366.6",1.30336641612422,1.05589146755397,1.55084136469448
-0.759,"148.4",2.26258921561741,1.90063609119914,2.62454234003568
-0.759,"257.5",1.7152164027976,1.51292588253216,1.91750692306304
-0.759,"366.6",1.30634836383773,1.06146772044411,1.55122900723134
-0.753,"148.4",2.26295154765038,1.9024291874801,2.62347390782066
-0.753,"257.5",1.71644979940929,1.51552509858577,1.91737450023282
-0.753,"366.6",1.30813896901291,1.06456141456382,1.551716523462
-0.751,"148.4",2.26307232605311,1.90302705973691,2.62311759236932
-0.751,"257.5",1.7168610626686,1.51639187706992,1.91733024826728
-0.751,"366.6",1.30873607594743,1.06547310289548,1.55199904899938
-0.75,"148.4",2.26313271545203,1.90332602841007,2.62293940249398
-0.75,"257.5",1.71706671886847,1.51682533629272,1.91730810144421
-0.75,"366.6",1.30903467405856,1.06592906766495,1.55214028045217
-0.748,"148.4",2.26325349464396,1.90392403086168,2.62258295842623
-0.748,"257.5",1.71747808040565,1.51769239472009,1.91726376609122
-0.748,"366.6",1.3096319594763,1.0668412383008,1.5524226806518
-0.747,"148.4",2.26331388443657,1.90422462066314,2.62240314821
-0.747,"257.5",1.71768378574178,1.51812599393278,1.91724157755077
-0.747,"366.6",1.30993064674597,1.06729744412295,1.55256384936898
-0.742,"148.4",2.26361583535814,1.90591778346718,2.62131388724911
-0.742,"257.5",1.71871255807384,1.51977530533412,1.91764981081356
-0.742,"366.6",1.31142452796246,1.0696331969392,1.55321585898571
-0.733,"148.4",2.26415935517969,1.90907910696533,2.61923960339405
-0.733,"257.5",1.72056537981876,1.52269021616147,1.91844054347604
-0.733,"366.6",1.31411537675725,1.07391078599697,1.55431996751752
-0.732,"148.4",2.26421974691381,1.90943072616817,2.61900876765945
-0.732,"257.5",1.72077133075532,1.52303628452981,1.91850637698083
-0.732,"366.6",1.31441450731777,1.07438653539794,1.5544424792376
-0.73,"148.4",2.26434053076535,1.91008013404465,2.61860092748605
-0.73,"257.5",1.72118328173347,1.52376010750201,1.91860645596494
-0.73,"366.6",1.31501285663184,1.07533831099184,1.55468740227183
-0.729,"148.4",2.26440092288237,1.91050567991134,2.61829616585339
-0.729,"257.5",1.72138928177386,1.52412211825817,1.91865644528954
-0.729,"366.6",1.31531207534804,1.07581433714379,1.5548098135523
-0.721,"148.4",2.26488406438219,1.91338759615765,2.61638053260674
-0.721,"257.5",1.72303787124828,1.52702058803528,1.91905515446128
-0.721,"366.6",1.31770688002859,1.07963075359744,1.55578300645974
-0.713,"148.4",2.26536721392272,1.9160479455064,2.61468648233905
-0.713,"257.5",1.72468750788214,1.53039375722356,1.91898125854072
-0.713,"366.6",1.32010355337411,1.08345320337841,1.55675390336981
-0.711,"148.4",2.26548800255223,1.9167431669187,2.61423283818576
-0.711,"257.5",1.72510008062262,1.53124084222621,1.91895931901902
-0.711,"366.6",1.32070301256066,1.08440973856267,1.55699628655864
-0.709,"148.4",2.26560879167629,1.91743847476429,2.6137791085883
-0.709,"257.5",1.72551271878608,1.5320883037368,1.91893713383536
-0.709,"366.6",1.32130258778538,1.08536664250524,1.55723853306552
-0.708,"148.4",2.26566918642328,1.9177861611016,2.61355221174497
-0.708,"257.5",1.72571906239989,1.53251433975284,1.91892378504695
-0.708,"366.6",1.32160241886479,1.08584523270792,1.55735960502166
-0.701,"148.4",2.26609195308614,1.92022057061058,2.61196333556169
-0.701,"257.5",1.72716392557133,1.53549853743576,1.91882931370689
-0.701,"366.6",1.32370204603811,1.08919794246052,1.5582061496157
-0.699,"148.4",2.26621274465901,1.92091631072112,2.6115091785969
-0.699,"257.5",1.72757689077579,1.5363517909946,1.91880199055698
-0.699,"366.6",1.32430219918122,1.09015668764174,1.5584477107207
-0.697,"148.4",2.26633353671685,1.92161376371734,2.61105330971637
-0.697,"257.5",1.72798992137361,1.5372053227604,1.91877451998683
-0.697,"366.6",1.32490246745227,1.09111580055665,1.55868913434789
-0.693,"148.4",2.26657512228107,1.92301179321411,2.61013845134803
-0.693,"257.5",1.72881617872946,1.53891322121957,1.91871913623936
-0.693,"366.6",1.32610334876864,1.09303512889691,1.55917156864037
-0.692,"148.4",2.26663551897274,1.92336148490224,2.60990955304324
-0.692,"257.5",1.7290227839315,1.5393403698335,1.9187051980295
-0.692,"366.6",1.32640364081446,1.09351519054537,1.55929209108356
-0.69,"148.4",2.26675631271541,1.92406093363769,2.60945169179313
-0.69,"257.5",1.72943604336692,1.54019487592744,1.9186772108064
-0.69,"366.6",1.32700431083247,1.09447558916628,1.55953303249867
-0.683,"148.4",2.26717909456687,1.92623176502624,2.60812642410751
-0.683,"257.5",1.73088296615429,1.54264787725397,1.9191180550546
-0.683,"366.6",1.32910755611322,1.09783987294945,1.56037523927699
-0.681,"148.4",2.26729989044702,1.92696286951634,2.60763691137771
-0.681,"257.5",1.73129651971955,1.54334057001745,1.91925246942165
-0.681,"366.6",1.32970873990874,1.09880192148113,1.56061555833635
-0.68,"148.4",2.26736028856367,1.9273304787448,2.60739009838255
-0.68,"257.5",1.73150332100815,1.54370798425312,1.91929865776318
-0.68,"366.6",1.33000937447255,1.09928308306914,1.56073566587596
-0.676,"148.4",2.26760188220281,1.92883681659998,2.60636694780565
-0.676,"257.5",1.73233068952091,1.54519446344402,1.91946691559781
-0.676,"366.6",1.3312121967192,1.10145519332884,1.56096920010955
-0.674,"148.4",2.26772267972311,1.92963563341415,2.60580972603207
-0.674,"257.5",1.7327444717835,1.54584365611249,1.91964528745451
-0.674,"366.6",1.33181377796761,1.10257966866564,1.56104788726958
-0.672,"148.4",2.26784347770843,1.93036845843083,2.60531849698602
-0.672,"257.5",1.73315831937682,1.54648296046671,1.91983367828694
-0.672,"366.6",1.33241547242695,1.10352231689528,1.56130862795863
-0.671,"148.4",2.26790387687497,1.93072046840679,2.60508728534316
-0.671,"257.5",1.73336526767093,1.546802660003,1.91992787533886
-0.671,"366.6",1.33271636206244,1.10397430976048,1.56145841436439
-0.669,"148.4",2.26802467555484,1.9314245528674,2.60462479824228
-0.669,"257.5",1.73377921325086,1.54749032332942,1.92006810317229
-0.669,"366.6",1.33331822604832,1.10487864655151,1.56175780554513
-0.668,"148.4",2.26808507506776,1.93177662735403,2.60439352278149
-0.668,"257.5",1.73398621053541,1.54783576633259,1.92013665473823
-0.668,"366.6",1.33361920036002,1.10533099045317,1.56190741026688
-0.662,"148.4",2.26844747455458,1.93396533894046,2.60292961016869
-0.662,"257.5",1.73522853712701,1.5499090978699,1.92054797638412
-0.662,"366.6",1.33542563747176,1.10804751018189,1.56280376476163
-0.66,"148.4",2.26856827529655,1.93470288413189,2.60243366646121
-0.66,"257.5",1.73564277659817,1.55060046493158,1.92068508826476
-0.66,"366.6",1.33602800794464,1.1089611276924,1.56309488819689
-0.657,"148.4",2.26874947726002,1.93580940006217,2.60168955445786
