"Season.DOB","Density.DOB","AGD.weight"
"summer",207,1.38156171353588
"summer",207,1.1495540257733
"winter",222,-0.578440688889931
"spring",222,-1.12644020840477
"spring",237,0.541558109897166
"spring",243,0.341558109897166
"spring",222,-0.678440688889931
"summer",207,0.837563154991359
"spring",237,-0.810442370587995
"summer",307,-0.282447655924769
"autumn",297,0.381561713535876
"summer",207,0.877560752565552
"summer",207,0.557561953778456
"summer",307,1.64555907086749
"summer",307,-0.182441649860254
"spring",237,0.417558350139747
"winter",272,0.141558109897166
"spring",300,-0.478440688889931
"spring",311,0.0895576294120049
"spring",300,0.517558350139747
"autumn",252,0.109562434263617
"spring",300,0.0655578696545854
"spring",300,-0.030441169375092
"spring",300,-0.0384430913157372
"spring",311,-0.0144433315583179
"spring",300,-0.254440929132512
"summer",300,0.249560031837811
"spring",300,0.141558109897166
"summer",207,0.537557148926843
"autumn",402,0.453560992808134
"autumn",404,-0.130441169375092
"spring",300,-0.0344421303454147
"spring",300,-0.198439487677028
"summer",300,-0.242438046221544
"spring",300,-0.214443331558318
"summer",207,0.265557869654585
"spring",311,-0.0144433315583179
"autumn",404,-0.0464390071918663
"spring",311,-0.646445013256382
"spring",311,-0.206447415682188
"autumn",404,0.0935585903823274
"spring",311,-0.354440929132511
"spring",300,-0.0184382864641247
"spring",311,-0.562442851073157
"summer",300,0.221559311110069
"summer",207,0.929555226986199
"spring",237,-0.022439247434447
"spring",300,-0.182441649860254
"spring",311,-0.590443571800898
"spring",300,-0.106441409617673
"spring",300,0.545559070867489
"summer",207,0.213557389169424
"autumn",462,0.241558109897166
"spring",311,0.0575559477139402
"autumn",404,-0.182441649860254
"autumn",252,0.0775607525655527
"summer",404,0.349560031837811
"spring",300,-0.198439487677028
"spring",311,0.317558350139746
"summer",404,-0.134442130345415
"spring",311,-0.0264402084047695
"spring",300,-0.254440929132512
"spring",300,-0.198439487677028
"summer",404,-0.190443571800898
"autumn",404,0.0735597915952306
"spring",311,-0.298445493741543
"spring",300,-0.230441169375092
"autumn",404,-0.00244044864735018
"spring",311,0.197553545288134
"spring",311,0.313557389169424
"spring",311,-0.634442130345415
"spring",311,-0.810442370587995
"spring",300,-0.310436364523479
"spring",300,-0.030441169375092
"summer",404,0.233562194021037
"spring",311,-0.606441409617673
"summer",207,0.409562434263617
"spring",311,0.405555467228779
"spring",311,-0.266437805978963
"spring",311,-0.334442130345415
"summer",207,-0.30244044864735
"spring",311,0.38155570747136
"spring",300,0.729561233050714
"spring",311,-0.338443091315737
"spring",311,-0.330447175439608
"summer",207,0.145559070867489
"spring",311,-0.68643660476606
"summer",207,0.537563154991359
"spring",300,0.0815617135358754
"spring",300,-0.250439968162189
"spring",300,0.345559070867488
"summer",488,-0.350439968162189
"autumn",252,0.301554506258457
"summer",300,0.917558350139747
"spring",311,-0.546439007191866
"spring",311,-0.882441649860253
"autumn",407,-0.058441890102834
"spring",300,0.0175583501397466
"spring",207,0.141558109897166
"summer",506,-0.0784406888899308
"summer",404,0.493552584317812
"spring",300,0.245559070867488
"spring",311,-0.370444773013801
"spring",300,0.161556908684263
"spring",300,0.345559070867488
"summer",300,0.0735597915952306
"spring",300,-0.422439247434447
"summer",300,0.257561953778456
"summer",300,0.39755955135265
"summer",300,0.237557148926844
"spring",300,-0.370438766949286
"spring",300,0.0335561879565209
"autumn",252,-0.250439968162189
"spring",300,0.00555546722877937
"spring",300,0.0415581098971661
"spring",300,0.289557629412005
"spring",311,0.161556908684263
"spring",300,-0.0224452534989625
"summer",300,0.325560272080392
"summer",300,0.613557389169424
"spring",300,-0.130441169375092
"spring",300,-0.238443091315737
"summer",488,0.0535609928081334
"spring",315,0.201560512322972
"autumn",252,-0.674439727919608
"summer",488,0.00156051232297252
"autumn",252,0.289557629412005
"spring",315,-0.414437325493802
"spring",315,-0.502434442582835
"winter",286,-0.322439247434447
"autumn",488,-0.122439247434447
"summer",488,-0.28643660476606
"spring",315,0.277560752565553
"autumn",488,0.129561233050714
"summer",488,-0.294438526706705
"autumn",252,-0.430441169375092
"spring",286,-0.178440688889931
"spring",300,-0.382441649860253
"spring",300,0.0175583501397466
"spring",300,-0.230441169375092
"summer",300,0.289557629412005
"summer",300,0.369558830624908
"spring",300,-0.102446454711866
"spring",300,0.145559070867489
"spring",300,-0.446439007191867
"spring",300,0.0655578696545854
"spring",300,0.0415581098971661
"spring",300,-0.234442130345414
"winter",207,-0.306441409617673
"spring",207,-0.666443812043479
"summer",454,-0.106441409617673
"spring",311,-0.242438046221544
"spring",207,-0.450439968162189
"spring",207,-0.282435643795738
"spring",207,-0.122439247434447
"spring",311,0.0495600318378113
"spring",311,-0.274439727919608
"autumn",327,0.0615569086842629
"summer",252,-0.38643660476606
"autumn",252,-0.138443091315737
"spring",311,-0.162442851073156
"autumn",407,-0.0744397279196083
"spring",311,-0.246439007191866
"spring",207,-0.182441649860254
"summer",207,0.485556668441682
"autumn",327,0.665563875719101
"spring",311,-0.590443571800898
"autumn",252,-0.118438286464124
"spring",311,-0.306435403553157
"summer",404,-0.022439247434447
"summer",454,-0.218438286464124
"autumn",407,0.0695588306249081
"spring",311,-0.470444773013801
"autumn",252,0.141564115961682
"autumn",252,0.217564356204262
"summer",404,0.153560992808133
"autumn",407,-0.526440208404769
"autumn",327,-0.0704447730138012
"spring",311,-0.10244044864735
"spring",207,-0.910442370587995
"spring",207,-0.60244044864735
"spring",311,-0.334442130345415
"autumn",327,0.629561233050714
"summer",404,0.00556747935781041
"spring",311,-0.450439968162189
"spring",300,-0.21844429252864
"spring",207,-0.550445974226704
"spring",311,-0.346439007191867
"summer",404,0.269552824560393
"spring",311,-0.634442130345415
"spring",311,-0.678440688889931
"spring",311,-0.22644020840477
"spring",311,-0.678446694954446
"spring",311,0.0335621940210366
"autumn",407,-0.374439727919609
"autumn",252,-0.30244044864735
"autumn",407,-0.31844429252864
"winter",207,0.341558109897166
"spring",311,-0.634442130345415
"autumn",252,-0.11844429252864
"autumn",407,-0.0344421303454147
"spring",311,0.133556187956521
"spring",311,0.0135573891694241
"summer",300,0.189557629412005
"spring",311,-0.0464390071918663
"spring",311,-0.474439727919608
"spring",207,-0.11043636452348
"summer",404,0.153554986743618
"spring",311,-0.438443091315737
"autumn",445,-0.090443571800898
"autumn",252,-0.382441649860253
"spring",300,-0.546439007191866
"summer",454,-0.258441890102834
"spring",300,-0.0784406888899308
"spring",300,-0.274439727919608
"spring",300,0.437557148926843
"spring",300,0.121559311110069
"spring",300,0.15755594771394
"spring",300,0.0575619537784559
"summer",207,0.541552103832651
"autumn",327,0.553560992808133
"spring",311,-0.18643660476606
"autumn",407,-0.230441169375092
"spring",311,-0.34244405228606
"spring",311,-0.658441890102834
"autumn",327,-0.41844429252864
"spring",311,-0.686442610830576
"autumn",327,-0.058441890102834
"spring",311,-0.498439487677028
"autumn",327,-0.0784406888899308
"summer",404,0.205561473293295
"summer",454,0.113557389169424
"spring",311,0.533562194021037
"winter",207,-0.294444532771221
"autumn",327,0.29755955135265
"summer",404,-0.198439487677028
"summer",404,0.161556908684263
"autumn",404,-0.30244044864735
"spring",300,0.461556908684263
"spring",311,-0.646439007191866
"summer",404,0.505561473293295
"autumn",407,-0.0344421303454147
"spring",311,-0.406441409617673
"winter",207,-0.390443571800898
"summer",404,-0.0384430913157372
"summer",300,0.501560512322972
"winter",207,0.0615569086842629
"spring",207,0.0215653171745848
"spring",311,-1.18243564379574
"spring",311,-0.334436124280899
"autumn",327,0.681561713535875
"spring",207,-0.478440688889931
"spring",311,0.0415581098971661
"spring",311,0.0375571489268434
"autumn",327,0.653560992808134
"spring",311,-0.166437805978963
"summer",300,0.189557629412005
"spring",286,-0.154440929132512
"autumn",327,0.0535549867436181
"summer",404,0.0255602720803918
"summer",404,-0.0264402084047695
"autumn",404,0.477554746501037
"autumn",404,0.121559311110069
"spring",311,0.0655578696545854
"summer",300,0.565557869654585
"summer",404,0.229561233050714
"spring",300,-0.278440688889931
"autumn",327,0.11356339523394
"summer",454,-0.718438286464124
"autumn",327,0.629555226986198
"summer",404,0.181561713535875
"spring",300,0.717558350139747
"spring",311,-0.674439727919608
"summer",404,0.313557389169424
"spring",300,-0.434442130345415
"autumn",327,-0.0624428510731567
"spring",311,0.0575559477139402
"spring",311,-0.294438526706705
"summer",402,0.793558590382327
"summer",454,-0.390437565736383
"spring",311,0.305555467228779
"autumn",252,-0.030441169375092
"spring",311,-0.686442610830576
"spring",300,0.0695588306249081
"summer",404,0.0615569086842629
"spring",207,-0.346445013256382
"summer",454,-0.106441409617673
"autumn",327,-0.0464450132563819
"winter",207,-0.210448376652511
"summer",207,0.977560752565553
"autumn",252,0.801560512322972
"winter",207,-0.538443091315737
"summer",404,0.277560752565553
"autumn",327,-0.298445493741543
"spring",286,-0.954440929132511
"spring",300,-0.20244044864735
"spring",286,0.161556908684263
"spring",311,-0.110442370587995
"spring",311,-0.762442851073156
"spring",311,-0.134442130345415
"spring",300,-0.354440929132511
"spring",311,-0.0624368450086411
"spring",300,0.553560992808133
"spring",311,-0.374439727919609
"spring",311,-0.570438766949286
"spring",311,-0.558435884038318
"autumn",252,0.19755955135265
"autumn",404,-0.414443331558318
"summer",404,-0.170438766949286
"summer",300,-0.522439247434447
"autumn",327,0.00956243426361726
"spring",311,-0.270438766949286
"summer",404,0.393564596446843
"summer",404,0.781561713535875
"summer",300,0.0735597915952306
"spring",311,-0.0944385267067051
"summer",404,0.593558590382327
"winter",207,-0.210442370587995
"summer",404,-0.00244044864735018
"autumn",252,-0.0944385267067051
"spring",311,-0.426440208404769
"spring",311,-0.634442130345415
"winter",207,0.573559791595231
"spring",300,-0.278440688889931
"autumn",327,0.00555546722877937
"spring",311,-0.270444773013801
"autumn",327,-0.198439487677028
"summer",404,0.561562914748779
"summer",404,0.293552584317812
"summer",404,0.345559070867488
"autumn",404,-0.122439247434447
"summer",404,0.249554025773295
"spring",311,-0.20244044864735
"spring",311,-0.0344421303454147
"summer",252,0.0895576294120049
"autumn",252,-0.194438526706705
"autumn",327,0.0215593111100693
"spring",311,-0.426440208404769
"spring",311,-0.286442610830576
"summer",404,0.345559070867488
"summer",404,-0.32644020840477
"autumn",327,-0.246439007191866
"summer",252,0.0375571489268434
"autumn",407,0.293558590382327
"spring",311,-0.770444773013801
"summer",207,0.421559311110069
"spring",311,-0.562442851073157
"autumn",404,-0.30244044864735
"autumn",252,-0.182441649860254
"spring",311,-0.374439727919609
"spring",311,-0.574439727919608
"summer",404,0.253560992808134
"autumn",327,0.0615629147487786
"spring",207,-0.650445974226705
"autumn",327,-0.118438286464124
"spring",311,-0.190437565736382
"spring",311,-0.00244044864735018
"autumn",327,0.525560272080392
"summer",404,-0.398439487677028
"spring",311,-0.566437805978964
"autumn",407,-0.558441890102834
"spring",311,-0.178434682825415
"spring",207,-0.11844429252864
"autumn",327,-0.106441409617673
"autumn",252,-0.274439727919608
"autumn",445,-0.086442610830576
"autumn",404,0.429555226986199
"spring",300,-0.0424380462215442
"summer",207,0.293564596446843
"summer",454,-0.0824416498602535
"summer",404,0.245559070867488
"autumn",327,-0.222445253498963
"spring",311,-0.694438526706705
"spring",311,-0.0544409291325115
"spring",311,-0.20244044864735
"spring",311,-0.022439247434447
"spring",311,-0.71043636452348
"spring",311,0.0535609928081334
"spring",311,-0.734442130345414
"autumn",327,0.189557629412005
"spring",311,0.0335621940210366
"autumn",327,0.157561953778456
"autumn",327,-0.370438766949286
"spring",286,-0.322439247434447
"spring",315,0.0895576294120049
"winter",371,0.0975595513526499
"spring",315,-0.170438766949286
"spring",315,0.869558830624908
"autumn",447,-0.194438526706705
"spring",286,-0.698439487677028
"autumn",447,-0.270438766949286
"spring",315,-0.710442370587995
"spring",371,-0.68643660476606
"autumn",417,-0.174439727919608
"winter",371,-0.122445253498963
"spring",506,-0.370438766949286
"summer",252,-0.266437805978963
"autumn",252,0.0335561879565209
"spring",286,-0.566443812043479
"spring",371,-0.00644140961767268
"spring",506,0.237557148926844
"summer",252,-0.534436124280899
"summer",443,-0.178440688889931
"spring",311,-0.40244044864735
"autumn",252,-0.0824416498602535
"spring",286,-0.11844429252864
"spring",506,-0.122439247434447
"summer",252,-0.0704387669492856
"spring",371,0.0415581098971661
"autumn",252,-0.338437085251221
"autumn",252,0.225560272080392
"spring",371,-0.414437325493802
"spring",315,-0.0784406888899308
"summer",443,-0.174439727919608
"autumn",462,-0.274439727919608
"spring",371,0.0175583501397466
"winter",371,-0.414437325493802
"summer",443,0.617558350139747
"summer",506,-0.10244044864735
"autumn",488,-0.12644020840477
"autumn",488,-0.130441169375092
"summer",447,-0.030441169375092
"summer",488,-0.22644020840477
"summer",443,0.201560512322972
"spring",371,0.145559070867489
"spring",506,0.35755594771394
"summer",443,0.189557629412005
"spring",506,-0.286442610830576
"spring",371,-0.674433721855092
"spring",506,0.437563154991359
"autumn",447,-0.346439007191867
"spring",506,0.0455590708674886
"summer",488,-0.50244044864735
"winter",371,-0.150439968162189
"autumn",447,-0.294438526706705
"spring",315,0.0255602720803918
"spring",315,-0.390437565736383
"winter",371,-0.106441409617673
"autumn",417,0.573559791595231
"winter",371,-0.154440929132512
"autumn",417,-0.174439727919608
"autumn",447,-0.410436364523479
"summer",315,-0.122439247434447
"spring",286,-0.0824356437957378
"spring",371,-0.906435403553157
"spring",286,-0.20244044864735
"spring",315,-0.734436124280899
"winter",371,-0.518438286464125
"winter",371,-0.186442610830576
"summer",443,0.177560752565553
"spring",315,-0.222439247434447
"summer",443,0.245559070867488
"summer",443,0.245559070867488
"summer",252,-0.254440929132512
"spring",371,-0.270438766949286
"summer",488,0.361562914748778
"spring",315,-0.110442370587995
"spring",286,-0.350439968162189
"spring",315,-0.214437325493802
"autumn",252,-0.470438766949286
"spring",315,-0.258435884038319
"autumn",252,-0.234442130345414
"autumn",417,0.0655578696545854
"summer",488,-0.258441890102834
"spring",286,-0.0944385267067051
"spring",286,-0.174439727919608
"spring",315,0.201560512322972
"summer",443,0.353560992808134
"summer",488,-0.198439487677028
"spring",286,-0.814437325493802
"spring",315,-0.270438766949286
"spring",286,-0.438437085251221
"spring",506,-0.162436845008641
"summer",488,-0.542438046221544
"spring",315,-0.274439727919608
"spring",371,-0.394438526706705
"autumn",252,0.125560272080391
"winter",371,-0.198439487677028
"summer",488,-0.322439247434447
"summer",488,-0.382441649860253
"autumn",252,0.185556668441682
"winter",371,-0.20244044864735
"spring",506,-0.442438046221544
"spring",506,-0.230441169375092
"summer",488,-0.28643660476606
"spring",371,-0.746439007191866
"summer",488,-0.166437805978963
"summer",252,-0.122439247434447
"spring",315,0.529561233050714
"autumn",252,-0.0104363645234795
"autumn",252,-0.674439727919608
"spring",371,-0.0784406888899308
"spring",506,-0.134442130345415
"summer",488,0.0535609928081334
"summer",506,0.0335621940210366
"spring",315,-0.282441649860253
"winter",371,0.109562434263617
"spring",506,-0.150439968162189
"summer",252,-0.12644020840477
"summer",488,-0.10244044864735
"spring",371,-0.438443091315737
"winter",371,0.365557869654585
"summer",488,0.725560272080392
"spring",371,0.0895576294120049
"winter",371,-0.32644020840477
"winter",371,-0.414437325493802
"autumn",252,-0.0264402084047695
"autumn",488,-0.250439968162189
"spring",315,0.101560512322972
"spring",286,-0.118438286464124
"spring",506,-0.142438046221544
"autumn",252,-0.258441890102834
"summer",454,-0.286442610830576
"summer",443,0.145559070867489
"spring",286,-0.31844429252864
"spring",286,-0.58643660476606
"spring",286,0.293564596446843
"autumn",252,-0.0584358840383183
"spring",311,-0.478446694954446
"autumn",252,-0.418438286464125
"summer",443,0.705561473293295
"summer",488,-0.362436845008641
"autumn",447,0.201560512322972
"spring",371,-0.150439968162189
"spring",286,-0.554440929132511
"spring",371,-0.346439007191867
"spring",286,-0.0144373254938022
"spring",371,0.0735597915952306
"winter",371,0.485562674506198
"spring",371,-0.334436124280899
"spring",286,-0.0384370852512215
"summer",252,-0.114437325493802
"summer",447,-0.0384370852512215
"spring",371,-0.222439247434447
"spring",286,0.133556187956521
"spring",286,0.249554025773295
"spring",371,-0.634442130345415
"summer",252,-0.430441169375092
"spring",371,-0.190443571800898
"spring",371,0.109562434263617
"spring",371,0.0335561879565209
"summer",443,0.38956363547652
"winter",371,0.221559311110069
"autumn",252,0.0175643562042623
"spring",506,0.569558830624908
"summer",488,0.0415581098971661
"summer",506,-0.174439727919608
"spring",506,0.0135573891694241
"spring",315,0.197565557417165
"spring",371,-0.434436124280899
"summer",443,0.51356339523394
"spring",371,-0.182441649860254
"spring",506,-0.34244405228606
"summer",454,-0.246445013256382
"autumn",252,-0.130441169375092
"winter",371,-0.0504399681621888
"spring",371,0.365563875719101
"spring",315,0.0695648366894238
"autumn",252,0.109556428199102
"autumn",252,-0.12644020840477
"autumn",252,-0.558435884038318
"spring",315,0.21356339523394
"summer",443,0.0935645964468431
"spring",286,-0.022439247434447
"summer",443,-0.210442370587995
"summer",443,-0.678440688889931
"spring",371,-0.374445733984124
"autumn",252,0.109562434263617
"spring",371,-0.222439247434447
"summer",443,0.369564836689424
"spring",371,-0.266437805978963
"winter",371,0.0455590708674886
"summer",443,0.189563635476521
"autumn",447,-0.714437325493802
"spring",371,-0.194438526706705
"spring",315,-0.630435163310576
"spring",315,-0.610442370587995
"summer",443,0.461562914748778
"summer",443,-0.238437085251221
"spring",371,0.0935585903823274
"spring",286,-0.266437805978963
"spring",286,-0.334436124280899
"spring",371,-0.542444052286059
"spring",506,-0.514437325493802
"spring",371,-0.610442370587995
"autumn",447,-0.630435163310576
"spring",315,-0.218438286464124
"spring",315,-0.0664378059789635
"spring",371,0.0175583501397466
"spring",286,-0.538443091315737
"spring",286,-0.174445733984124
"spring",315,-0.314437325493802
"spring",315,0.0295552269861989
"summer",315,-0.0664378059789635
"winter",371,-0.48643660476606
"spring",315,-0.68643660476606
"spring",286,-0.378446694954446
"spring",286,-0.266437805978963
"summer",443,0.149560031837811
"spring",286,-0.22644020840477
"spring",315,-0.0624368450086411
"autumn",252,-0.490437565736383
"spring",286,-0.870438766949286
"autumn",252,1.14156411596168
"summer",454,-0.0144433315583179
"summer",443,-0.0904375657363828
"spring",315,-0.190437565736382
"summer",443,-0.0704447730138012
"autumn",252,-0.350439968162189
"spring",315,-0.190443571800898
"spring",506,0.0615569086842629
"summer",443,0.00156051232297252
"spring",315,-0.0664378059789635
"autumn",252,-0.490437565736383
"autumn",252,0.109562434263617
"summer",488,0.37355979159523
"spring",286,-0.298439487677028
"spring",315,0.305561473293295
"summer",443,-0.262442851073156
"spring",315,1.74956003183781
"spring",506,-0.40244044864735
"winter",371,-0.454440929132511
"spring",371,-0.538443091315737
"spring",371,-0.40244044864735
"spring",315,0.0255602720803918
"spring",286,-0.482441649860253
"spring",315,0.0735597915952306
"summer",443,0.161562914748779
"autumn",252,-0.198439487677028
"spring",315,0.19755955135265
"summer",488,-0.00244044864735018
"autumn",252,-0.00244044864735018
"summer",488,-0.258441890102834
"spring",315,-0.0184382864641247
"spring",315,-0.206441409617673
"summer",252,-0.194438526706705
"summer",488,-0.134442130345415
"spring",286,-0.490443571800898
"spring",286,-0.806441409617673
"summer",252,-0.270438766949286
"spring",315,-0.10244044864735
"spring",315,0.549560031837811
"summer",488,-0.290437565736383
"spring",315,-0.158441890102834
"autumn",447,-0.458441890102834
"spring",506,0.145559070867489
"summer",488,-0.28643660476606
"summer",488,-0.122439247434447
"summer",488,0.0815617135358754
"winter",371,0.0695588306249081
"spring",315,-0.490437565736383
"summer",488,-0.870438766949286
"summer",443,-0.106441409617673
"summer",443,-0.114443331558318
"summer",488,-0.262442851073156
"autumn",252,-0.594438526706705
"summer",443,-0.0624368450086411
"spring",371,-0.790443571800898
"summer",443,-0.0544409291325115
"spring",371,-0.322439247434447
"autumn",252,-0.362436845008641
"summer",315,-0.134436124280899
"spring",286,-0.278440688889931
"spring",506,-0.0944385267067051
"autumn",252,-0.606441409617673
"spring",315,-0.12644020840477
"autumn",252,-0.242438046221544
"spring",286,-0.146439007191866
"spring",315,-0.0864366047660603
"autumn",252,-0.318438286464125
"spring",286,-0.526440208404769
"summer",252,-0.20244044864735
"summer",252,-0.418438286464125
"summer",252,-0.514437325493802
"spring",286,-0.938437085251221
"spring",286,-0.034436124280899
"summer",454,-0.430441169375092
"summer",443,-0.466437805978963
"winter",371,-0.298439487677028
"autumn",252,0.233562194021037
"spring",371,-0.146439007191866
"spring",506,0.293558590382327
"summer",252,-0.910436364523479
"spring",286,-0.22644020840477
"autumn",447,-0.146439007191866
"summer",454,-0.118438286464124
"winter",371,-0.658441890102834
"spring",286,-0.0544409291325115
"spring",315,0.00555546722877937
"summer",443,0.27355979159523
"summer",443,-0.32644020840477
"winter",371,0.00955642819910163
"spring",315,0.905561473293295
"spring",315,0.329561233050714
"spring",315,-0.350433962097673
"spring",286,-0.32644020840477
"spring",315,-0.150439968162189
"spring",315,-0.474439727919608
"autumn",447,-0.306441409617673
"spring",315,-0.0184382864641247
"winter",417,0.0135513831049085
"summer",443,-0.334436124280899
"summer",454,-0.154440929132512
"summer",443,-0.210442370587995
"spring",315,0.501560512322972
"autumn",447,-0.218438286464124
"spring",286,-0.534442130345415
"spring",506,0.0895576294120049
"summer",443,0.177560752565553
"autumn",447,-0.214437325493802
"spring",371,-0.022439247434447
"spring",371,-0.506441409617673
"autumn",252,-0.558441890102834
"winter",371,-0.106441409617673
"spring",371,-0.0184382864641247
"spring",371,-0.10244044864735
"spring",506,-0.32644020840477
"spring",371,-0.22644020840477
"summer",454,0.0415581098971661
"spring",371,-0.40244044864735
"spring",371,-0.40244044864735
"spring",506,-0.20244044864735
"spring",371,0.0175583501397466
"autumn",447,-0.270438766949286
"spring",286,-1.19443852670671
"winter",371,0.177554746501037
"spring",371,0.301560512322972
"summer",443,-0.11844429252864
"spring",371,-0.22644020840477
"spring",506,-0.0784406888899308
"spring",506,-0.282441649860253
"spring",506,-0.086442610830576
"summer",443,0.317558350139746
"spring",371,-0.554440929132511
"spring",286,-0.034436124280899
"spring",371,-0.030441169375092
"spring",371,-0.186442610830576
"spring",371,-0.00644140961767268
"spring",286,-0.030441169375092
"spring",371,-0.270438766949286
"spring",371,-0.30244044864735
"spring",506,0.105561473293295
"spring",371,-0.870438766949286
"spring",506,-0.14244405228606
"summer",488,0.39755955135265
"spring",286,-0.60244044864735
"autumn",252,0.145559070867489
"spring",315,0.0175583501397466
"autumn",252,-0.090443571800898
"summer",315,-0.462436845008641
"spring",371,-0.530435163310576
"summer",506,0.125554266015876
"spring",286,-0.0624428510731567
"spring",371,-0.0544409291325115
"summer",443,-0.586442610830576
"summer",506,0.125560272080391
"autumn",445,-0.318438286464125
"spring",506,-0.414437325493802
"summer",488,-0.470438766949286
"autumn",252,0.189557629412005
"spring",286,-0.342438046221544
"spring",506,0.0135573891694241
"spring",506,-0.266437805978963
"winter",371,-0.498439487677028
"autumn",417,-0.466443812043479
"spring",315,-0.294444532771221
"spring",315,-0.570438766949286
"spring",311,-0.450445974226704
"spring",286,-0.306441409617673
"spring",371,0.161556908684263
"winter",371,0.00156051232297252
"summer",506,0.129561233050714
"summer",252,0.0535609928081334
"spring",371,-0.598439487677028
"spring",315,-0.0784406888899308
"summer",443,0.00555546722877937
"spring",315,-0.146439007191866
"spring",315,-0.150439968162189
"autumn",252,-0.562436845008641
"spring",371,-0.106441409617673
"spring",286,-0.578440688889931
"summer",506,-0.21844429252864
"spring",371,-0.270438766949286
"autumn",488,-0.550439968162189
"spring",371,0.277560752565553
"winter",371,-0.450439968162189
"spring",371,-0.574433721855092
"summer",488,-0.70244044864735
"spring",371,-0.210442370587995
"winter",371,-0.090443571800898
"winter",371,-0.462436845008641
"summer",443,0.301560512322972
"spring",371,-0.390437565736383
"summer",488,0.00955642819910163
"spring",371,-0.314443331558318
"summer",315,-0.346439007191867
"summer",488,0.0255602720803918
"summer",443,0.0935585903823274
"spring",506,-0.214443331558318
"winter",371,-0.60244044864735
"spring",371,-0.642438046221544
"winter",371,-0.0464390071918663
"autumn",252,0.145559070867489
"summer",488,-0.40244044864735
"winter",371,0.0935585903823274
"spring",371,-0.382441649860253
"summer",443,0.0615569086842629
"summer",443,0.737563154991359
"winter",371,-0.370438766949286
"summer",443,0.401560512322972
"summer",443,-0.234436124280899
"spring",506,-0.286442610830576
"spring",371,-0.0544409291325115
"autumn",252,-0.678440688889931
"spring",371,-0.150439968162189
"spring",371,-0.454440929132511
"spring",371,-0.290443571800898
"summer",315,-0.0864366047660603
"autumn",445,-0.278440688889931
"summer",443,-0.182435643795738
"spring",315,-0.958435884038318
"winter",371,-0.0664378059789635
"spring",371,-0.0544409291325115
"winter",371,-0.146439007191866
"spring",286,-0.030441169375092
"spring",286,-0.142438046221544
"summer",443,-0.162436845008641
"summer",443,-0.00643540355315704
"summer",443,-0.0904375657363828
"spring",315,-1.0344361242809
"spring",286,-0.022439247434447
"summer",443,0.181561713535875
"spring",506,-0.0624428510731567
"autumn",447,-0.314437325493802
"summer",488,-0.414443331558318
"autumn",462,-0.106441409617673
"summer",488,0.593552584317812
"summer",488,-0.28643660476606
"autumn",462,-0.142438046221544
"spring",506,-0.058441890102834
"spring",52,1.20956243426362
"spring",81,0.0735597915952306
"spring",84,1.63356820008555
"summer",82,0.265563875719101
"autumn",90,1.2855626745062
"summer",82,1.21356339523394
"summer",82,1.46156291474878
"summer",90,1.26955883062491
"winter",93,-0.122439247434447
"spring",95,1.50156051232297
"spring",95,-0.21043636452348
"summer",160,-0.0744397279196083
"summer",160,0.369558830624908
"summer",160,-0.662436845008641
"autumn",137,0.577560752565553
"autumn",137,-0.106441409617673
"spring",180,-0.086442610830576
"summer",158,0.0215593111100693
"summer",138,0.421559311110069
"winter",256,-0.47043276088477
"spring",256,-0.162436845008641
"spring",226,-0.206441409617673
"spring",226,-0.370444773013801
"spring",226,-0.294438526706705
"summer",307,-0.0344421303454147
"summer",307,0.545559070867489
"winter",224,-0.626440208404769
"summer",240,-0.386442610830576
"summer",240,0.377560752565553
"autumn",240,0.433556187956521
"autumn",240,-0.594444532771221
"autumn",304,-0.126446214469285
"autumn",240,0.165557869654585
"summer",307,-0.0704447730138012
"winter",222,-0.630441169375092
"autumn",297,0.0295612330507141
"autumn",297,0.117558350139747
"spring",237,1.15356099280813
"spring",300,0.49755955135265
"autumn",327,-0.10244044864735
"autumn",252,1.24956003183781
"autumn",252,0.177560752565553
"spring",315,-0.278440688889931
"summer",488,-0.294444532771221
"winter",222,0.221553305045554
"winter",65,0.429561233050714
"winter",65,-0.122439247434447
"winter",65,0.665563875719101
"winter",65,0.909562434263617
"winter",65,1.05356099280813
"winter",65,1.40156051232297
"winter",65,1.07355979159523
"winter",65,1.27756075256555
"winter",65,1.22956123305071
"winter",65,-0.446439007191867
"winter",65,-0.642438046221544
"winter",65,-0.198439487677028
"winter",52,0.985562674506198
"spring",52,0.27355979159523
"spring",52,0.717558350139747
"spring",52,0.89755955135265
"spring",52,0.901560512322972
"spring",52,0.745559070867488
"spring",52,0.305561473293295
"spring",52,1.06956483668942
"spring",52,1.10156651838749
"spring",52,1.29356459644684
"spring",52,0.285562674506198
"spring",52,0.75755594771394
"spring",52,0.929561233050714
"spring",52,0.309562434263618
"spring",52,1.10956243426362
"spring",52,0.0295612330507141
"spring",52,0.881561713535876
"spring",52,0.981561713535875
"spring",52,-0.170438766949286
"spring",52,0.309562434263618
"spring",52,-0.434436124280899
"spring",52,0.217564356204262
"spring",52,0.581561713535875
"spring",52,0.801560512322972
"spring",52,1.12556627814491
"spring",52,0.229561233050714
"spring",52,-0.594438526706705
"spring",52,0.89755955135265
"spring",52,0.29755955135265
"spring",52,0.821559311110069
"spring",52,0.49755955135265
"spring",52,0.953560992808134
"spring",81,0.0495600318378113
"spring",81,-0.318438286464125
"spring",81,-0.0264402084047695
